name,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived
"Angheloff, Mr. Minko",male,37.40954249254057,3rd,S,Bulgaria,349202.0,4.502413843142122,0.0,0.0,no
"Angle, Mrs. Florence Agnes",female,63.516458186427045,2nd,S,England,226875.0,65.89512186439315,1.0,0.0,yes
"Angle, Mr. William",male,24.185080715683455,2nd,S,England,226875.0,120.03273620769856,1.0,0.0,no
"Appleton, Mrs. Charlotte",female,64.98758090312995,1st,S,United States,11769.0,-84.30295773989673,2.0,0.0,yes
"Arnold-Franchi, Mr. Josef",male,16.708550688454686,3rd,S,Switzerland,349237.0,61.65271704340179,1.0,0.0,no
"Arnold-Franchi, Mrs. Josefine",female,32.280505526672165,3rd,S,Switzerland,349237.0,-4.805399165628078,1.0,0.0,no
"Aronsson, Mr. Ernst Axel Algot",male,30.446322203231617,3rd,S,Sweden,349911.0,-13.687469381404377,0.0,0.0,no
"Artagaveytia, Mr. Ramon",male,58.86451853690335,1st,C,Argentina,17609.0,85.51980560572736,0.0,0.0,no
"Ashby, Mr. John",male,60.68800675099443,2nd,S,England,244346.0,-34.968457936900315,0.0,0.0,no
"Asim, Mr. Adola",male,29.91405360643166,3rd,S,Argentina,3101310.0,-66.91939075037713,0.0,0.0,no
"Asplund, Master. Carl Edgar",male,27.959992900141202,3rd,S,Sweden,347077.0,56.32447599660309,4.0,2.0,no
"Asplund, Master. Clarence Gustaf Hugo",male,3.3166544721742905,3rd,S,Sweden,347077.0,36.844827192080366,4.0,2.0,no
"Asplund, Master. Edvin Rojj Felix",male,4.104839137639126,3rd,S,Sweden,347077.0,-7.0943294022575785,4.0,2.0,yes
"Asplund, Master. Filip Oscar",male,13.755294417999345,3rd,S,Sweden,347077.0,116.26789724297532,4.0,2.0,no
"Asplund, Miss. Lillian Gertrud",female,10.199108338456416,3rd,S,Sweden,347077.0,30.316310075518466,4.0,2.0,yes
"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",male,35.960157171116414,3rd,S,Sweden,347077.0,-19.89327373957434,1.0,5.0,no
"Asplund, Mr. Johan Charles",male,48.08933973591523,3rd,S,Sweden,350054.0,-57.5246440768594,0.0,0.0,yes
"Asplund, Mrs. Selma Augusta Emilia",female,27.436508924622153,3rd,S,Sweden,347077.0,-62.4846465563319,1.0,5.0,yes
"Assaf, Mrs. Mariana",female,49.5713530209551,3rd,C,Lebanon,2696.0,55.38241209108408,0.0,0.0,yes
"Assam, Mr. Ali",male,24.11427810908872,3rd,S,Argentina,3101309.0,77.07386182280831,0.0,0.0,no
"Astor, Colonel. John Jacob",male,58.97679657846582,1st,C,United States,17757.0,260.5547191371799,1.0,0.0,no
"Astor, Mrs. Madeleine Talmage",female,24.883714387657527,1st,C,United States,17757.0,185.835843866738,1.0,0.0,yes
"Attalah, Miss. Malake",female,11.178404855352516,3rd,C,Lebanon,2627.0,13.550392883210257,0.0,0.0,no
"Attala, Mr. Sleiman",male,27.55370152993113,3rd,C,Canada,2694.0,-95.4618950887401,0.0,0.0,no
"Aubart, Mme. Léontine Pauline",female,15.739755549730296,1st,C,France,17477.0,39.74181077161549,0.0,0.0,yes
"Augustsson, Mr. Albert",male,3.62385600687616,3rd,S,Sweden,347468.0,-11.996352859402824,0.0,0.0,no
"Ayoub Daher, Miss. Banoura",female,21.724182371032118,3rd,C,Lebanon,2687.0,85.83473395539305,0.0,0.0,yes
"Backström, Mr. Karl Alfred",male,27.1542337216448,3rd,S,Finland,3101278.0,66.68626956141374,1.0,0.0,no
"Backström, Mrs. Maria Mathilda",female,20.532059212522128,3rd,S,Finland,3101278.0,131.54823782539196,3.0,0.0,yes
"Baclini, Miss. Eugenie",female,-23.61995882125417,3rd,C,Lebanon,2666.0,-52.66474355295105,2.0,1.0,yes
"Baclini, Miss. Helene Barbara",female,-4.4760164826456785,3rd,C,Lebanon,2666.0,47.183803300568925,2.0,1.0,yes
"Baclini, Miss. Marie Catherine",female,17.40303139702163,3rd,C,Lebanon,2666.0,5.30983819152498,2.0,1.0,yes
"Baclini, Mrs. Latifa",female,39.386754408056476,3rd,C,Lebanon,2666.0,75.89998538517615,0.0,3.0,yes
"Badman, Miss. Emily Louisa",female,10.564533196544444,3rd,S,England,31416.0,31.491133883960345,0.0,0.0,yes
"Badt, Mr. Mohamed",male,24.446604337625814,3rd,C,Lebanon,2623.0,46.721957848502825,0.0,0.0,no
"Bailey, Mr. Percy",male,16.12602343636371,2nd,S,England,29108.0,48.17755731660666,0.0,0.0,no
"Bainbrigge, Mr. Charles Robert",male,18.384578849137263,2nd,S,Channel Islands,31030.0,81.91500236502355,0.0,0.0,no
"Balkic, Mr. Cerin",male,15.78918656725765,3rd,S,Bosnia,349248.0,-15.011761025436787,0.0,0.0,no
"Balls, Mrs. Ada E.",female,27.816437949781733,2nd,S,England,28551.0,67.04626558878289,0.0,0.0,yes
"Banfield, Mr. Frederick James",male,33.51264380852636,2nd,S,England,34068.0,-3.6172349421876735,0.0,0.0,no
"Banski, Mrs. Mara",female,32.397898410359105,3rd,S,Hungary,349244.0,-63.19745215590377,0.0,0.0,yes
"Barbara, Miss. Saiide",female,12.74207086758916,3rd,C,Lebanon,2691.0,-61.413635919465044,0.0,1.0,no
"Barbara, Mrs. Catherine David",female,32.97780253418767,3rd,C,Lebanon,2691.0,15.54659605155383,0.0,1.0,no
"Barber, Miss. Ellen Mary",female,45.21526111140291,1st,S,,19877.0,101.3046789866616,0.0,0.0,yes
"Barkworth, Mr. Algernon Henry",male,66.63529218939063,1st,S,England,27042.0,-76.10111284608112,0.0,0.0,yes
"Barry, Miss. Julia",female,40.81539126017949,3rd,Q,Ireland,330844.0,85.88890580993261,0.0,0.0,no
"Barton, Mr. David John",male,11.19350897749144,3rd,S,England,324669.0,29.350115112453928,0.0,0.0,no
"Bassani, Mrs. Albina",female,26.16120667012261,1st,C,Italy,11813.0,60.40852781338279,0.0,0.0,yes
"Bateman, Revd. Robert James",male,52.363907129018614,2nd,S,England,1166.0,-23.686317899916737,0.0,0.0,no
"Batoshev, Mr. Hristo Lalev",male,16.9798233732003,3rd,S,Bulgaria,349217.0,9.948431000699443,0.0,0.0,no
"Baumann, Mr. John D.",male,46.088960493847644,1st,C,United States,17318.0,-8.547455727988762,0.0,0.0,no
"Baxter, Mr. Quigg Edmond",male,13.243401911069608,1st,C,Canada,17558.0,193.25819420028563,0.0,1.0,no
"Baxter, Mrs. Hélène",female,39.616388602113005,1st,C,Canada,17558.0,312.7351329123148,0.0,1.0,yes
"Beane, Mr. Edward",male,30.33947152794881,2nd,S,England,2908.0,101.97082710042983,1.0,0.0,yes
"Beane, Mrs. Ethel",female,9.945527710547196,2nd,S,England,2908.0,-70.17192683935266,1.0,0.0,yes
"Beattie, Mr. Thomson",male,37.7277943314629,1st,S,Canada,13050.0,89.32414473370429,0.0,0.0,no
"Beauchamp, Mr. Henry James",male,51.780595089959135,2nd,S,England,244358.0,86.31251106151348,0.0,0.0,no
"Beavan, Mr. William Thomas",male,14.493486776143031,3rd,S,England,323951.0,7.929724765669743,0.0,0.0,no
"Becker, Master. Richard F.",male,5.357663853817834,2nd,S,India,230136.0,25.73156496240687,2.0,1.0,yes
"Becker, Miss. Marion Louise",female,1.5998141703202888,2nd,S,India,230136.0,-62.27406597378409,2.0,1.0,yes
"Becker, Miss. Ruth Elizabeth",female,5.283922179398916,2nd,S,India,230136.0,86.35006146294228,2.0,1.0,yes
"Becker, Mrs. Nellie E.",female,50.27824596353473,2nd,S,United States,230136.0,34.26124401838574,0.0,3.0,yes
"Beckwith, Mr. Richard Leonard",male,31.523660920575416,1st,S,United States,11751.0,117.41203844333104,1.0,1.0,yes
"Beckwith, Mrs. Sallie",female,49.559929282649364,1st,S,United States,11751.0,105.64635655057056,1.0,1.0,yes
"Beesley, Mr. Lawrence",male,53.061788934767335,2nd,S,England,248698.0,54.54478993633803,0.0,0.0,yes
"Behr, Mr. Karl Howell",male,32.853742503661586,1st,C,United States,111369.0,16.849297768066055,0.0,0.0,yes
"Bengtsson, Mr. Johan Viktor",male,8.186528274478615,3rd,S,Sweden,347068.0,-76.28595729937771,0.0,0.0,no
"Bentham, Miss. Lillian W.",female,16.98925637189496,2nd,S,United States,28404.0,38.68099862292724,0.0,0.0,yes
"Berglund, Mr. Karl Ivar Sven",male,35.18128209291993,3rd,S,Finland,4348.0,-7.798651195724059,0.0,0.0,no
"Berriman, Mr. William John",male,18.422439310954715,2nd,S,England,28425.0,-71.96884538655515,0.0,0.0,no
"Bessette, Miss. Nellie Mayo",female,36.764968930996226,1st,C,United States,17760.0,80.59162532686528,0.0,0.0,yes
"Bidois, Miss. Rosalie",female,39.12666876512952,1st,C,,17757.0,313.4838165561184,0.0,0.0,yes
"Bing, Mr. Lee",male,44.010923889649106,3rd,S,,1601.0,69.09439889168254,0.0,0.0,yes
"Bird, Miss. Ellen",female,24.492693743895742,1st,S,England,17483.0,262.7999720961513,0.0,0.0,yes
"Birkeland, Mr. Hans Martin Monsen",male,21.18489024425187,3rd,S,Norway,312992.0,31.00333569935164,0.0,0.0,no
"Birnbaum, Mr. Jakob",male,5.180450353167082,1st,C,,13905.0,-43.90099938537759,0.0,0.0,no
"Bishop, Mr. Dickinson H.",male,39.184652433893255,1st,C,United States,11967.0,91.92301465551117,1.0,0.0,yes
"Bishop, Mrs. Helen",female,44.13657671071452,1st,C,United States,11967.0,168.50063128412052,1.0,0.0,yes
"Björklund, Mr. Ernst Herbert",male,14.831793569261297,3rd,S,Sweden,347090.0,-38.2337273390512,0.0,0.0,no
"Björnström-Steffansson, Mr. Mauritz Hokan",male,25.894020129298095,1st,S,Sweden,110564.0,-30.562233776643154,0.0,0.0,yes
"Blackwell, Mr. Stephen Weart",male,38.25305636125569,1st,S,United States,113784.0,50.14501697591702,0.0,0.0,no
"Blank, Mr. Henry",male,40.72835563704903,1st,C,United States,112277.0,56.16200592885229,0.0,0.0,yes
"Bonnell, Miss. Caroline",female,36.49964332983928,1st,S,United States,36928.0,203.6729945121976,0.0,0.0,yes
"Bonnell, Miss. Elizabeth",female,62.67336169858817,1st,S,England,113783.0,49.2047784274475,0.0,0.0,yes
"Borebank, Mr. John James",male,62.33972605204606,1st,S,England,110489.0,39.122317698246874,0.0,0.0,no
"Bostandyeff, Mr. Guentcho",male,24.937715582889744,3rd,S,,349224.0,-30.446081875732514,0.0,0.0,no
"Botsford, Mr. William Hull",male,11.206276541006421,2nd,S,United States,237670.0,-0.0613192646466274,0.0,0.0,no
"Bourke, Miss. Mary",female,38.53406475507843,3rd,Q,Ireland,364848.0,61.31236690382535,0.0,2.0,no
"Bourke, Mr. John",male,33.07745936701243,3rd,Q,Ireland,364849.0,49.58357759434651,1.0,1.0,no
"Bourke, Mrs. Catherine",female,43.68601578152112,3rd,Q,Ireland,364849.0,-49.29035780007491,1.0,1.0,no
"Bowen, Miss. Grace Scott",female,48.00052763164401,1st,C,United States,17608.0,236.9121698280799,0.0,0.0,yes
"Bowen, Mr. David John 'Dai'",male,30.960545567426323,3rd,S,Wales,54636.0,29.25866612187781,0.0,0.0,no
"Bowenur, Mr. Solomon",male,38.58101892642937,2nd,S,,211535.0,30.35646450372716,0.0,0.0,no
"Bowerman, Miss. Elsie Edith",female,15.305547654099252,1st,S,England,113505.0,56.78696282751315,0.0,1.0,yes
"Bracken, Mr. James Hollen",male,21.878751722742006,2nd,S,United States,220367.0,48.214696539831046,0.0,0.0,no
"Bradley, Miss. Bridget Delia",female,25.88591775308808,3rd,Q,Ireland,334914.0,78.04922958353096,0.0,0.0,yes
"Brady, Mr. John Bertram",male,52.76575894608655,1st,S,United States,113054.0,92.02642154053791,0.0,0.0,no
"Braf, Miss. Elin Ester Maria",female,15.465913451513394,3rd,S,Sweden,347471.0,-41.146074491154494,0.0,0.0,no
"Brailey, Mr. William Theodore Ronald",male,35.35491711039505,2nd,S,England,250654.0,,,,no
"Brandeis, Mr. Emil Franklin",male,36.978028445221476,1st,C,United States,17591.0,112.95000556495121,0.0,0.0,no
"Braund, Mr. Lewis Richard",male,15.695945300917279,3rd,S,England,3460.0,-51.3780450920762,1.0,0.0,no
"Braund, Mr. Owen Harris",male,30.889409035125958,3rd,S,England,21171.0,90.85029301360204,1.0,0.0,no
"Brereton, Mr. George Andrew",male,36.449402665676686,1st,S,United States,111427.0,74.74968637214721,0.0,0.0,yes
"Brewe, Dr. Arthur Jackson",male,25.44435306160244,1st,C,United States,112379.0,-22.066809457883892,0.0,0.0,no
"Bricoux, Mr. Roger Marie",male,22.56850596186521,2nd,S,France,250654.0,,,,no
"Brito, Mr. José Joaquim de",male,25.358353126678615,2nd,S,,244360.0,93.49772536052542,0.0,0.0,no
"Brobäck, Mr. Karl Rudolf",male,19.089079671731128,3rd,S,Sweden,350045.0,-94.3236015763268,0.0,0.0,no
"Brocklebank, Mr. William Alfred",male,14.484855901152631,3rd,S,England,364512.0,-18.847575035040066,0.0,0.0,no
"Brown, Miss. Amelia Mary",female,11.545413033750204,2nd,S,England,248733.0,-13.155024273154769,0.0,0.0,yes
"Brown, Miss. Edith Eileen",female,14.9317800562823,2nd,S,South Africa,29750.0,89.11485944234363,0.0,2.0,yes
"Brown, Mrs. Caroline Lane",female,70.1598453455375,1st,S,United States,11769.0,47.959278608296295,2.0,0.0,yes
"Brown, Mrs. Elizabeth Catherine",female,16.33367144161825,2nd,S,South Africa,29750.0,51.87496124798326,1.0,1.0,yes
"Brown, Mrs. Margaret",female,44.015450351095915,1st,C,United States,17610.0,-71.06202741585369,0.0,0.0,yes
"Brown, Mr. Thomas William Solomon",male,63.364073363602,2nd,S,South Africa,29750.0,5.098901005909717,1.0,1.0,no
"Bryhl, Miss. Dagmar Jenny Ingeborg",female,25.250263795917405,2nd,S,Sweden,236853.0,79.03432021051675,1.0,0.0,yes
"Bryhl, Mr. Kurt Arnold Gottfrid",male,32.642007350189616,2nd,S,Sweden,236853.0,49.27080400109981,1.0,0.0,no
"Buckley, Miss. Katherine",female,26.01410707748869,3rd,Q,Ireland,329944.0,2.9390833494336333,0.0,0.0,no
"Buckley, Mr. Daniel",male,22.611584274527345,3rd,Q,Ireland,330920.0,-21.251760147711913,0.0,0.0,yes
"Bucknell, Mrs. Emma Eliza",female,63.372235098671126,1st,C,India,11813.0,194.59419475786183,0.0,0.0,yes
"Būlus, Master. Akar",male,5.455655590181772,3rd,C,Lebanon,2678.0,36.74345054656974,1.0,1.0,no
"Būlus, Miss. Nūr al-'ayn",female,12.719320178687243,3rd,C,Lebanon,2678.0,-0.49149355050527,1.0,1.0,no
"Būlus, Mrs. Sultānah",female,38.92379316699979,3rd,C,Lebanon,2678.0,-62.00983201085424,0.0,2.0,no
"Burke, Mr. Jeremiah",male,3.072487575115183,3rd,Q,Ireland,365222.0,18.41866357043295,0.0,0.0,no
"Burns, Miss. Elizabeth Margaret",female,53.51838278969971,1st,C,,16966.0,119.60388362955406,0.0,0.0,yes
"Burns, Miss. Mary Delia",female,27.314988129141717,3rd,Q,Ireland,330963.0,86.46142895375563,0.0,0.0,no
"Buss, Miss. Kate",female,26.60790764589678,2nd,S,England,27849.0,-57.86103818878655,0.0,0.0,yes
"Butler, Mr. Reginald Fenton",male,23.386668160421603,2nd,S,England,234686.0,-8.746625413876611,0.0,0.0,no
"Butrus-Ka'wī, Mr. Tannūs",male,13.469189785447018,3rd,C,Lebanon,2648.0,25.766911246535585,0.0,0.0,no
"Butt, Major. Archibald Willingham",male,75.5487612797584,1st,S,United States,113050.0,1.2783793062787936,0.0,0.0,no
"Byles, Fr. Thomas Roussel Davids",male,35.16309182325544,2nd,S,England,244310.0,-17.314880007774608,0.0,0.0,no
"Byström, Mrs. Karolina",female,49.277411757129485,2nd,S,United States,236852.0,150.2289002982066,0.0,0.0,yes
"Cacic, Miss. Manda",female,26.825029026986325,3rd,S,Croatia (Modern),315087.0,123.00349715994655,0.0,0.0,no
"Cacic, Miss. Marija",female,34.42765657714847,3rd,S,Croatia (Modern),315084.0,84.23064432770676,0.0,0.0,no
"Cacic, Mr. Jego Grga",male,25.683481114060577,3rd,S,Croatia (Modern),315091.0,131.95182600118147,0.0,0.0,no
"Cacic, Mr. Luka",male,29.674054190984762,3rd,S,Croatia (Modern),315089.0,-54.957715828556644,0.0,0.0,no
"Cairns, Mr. Alexander Milne",male,30.72813729478807,1st,S,Scotland,113798.0,131.31514508956656,0.0,0.0,no
"Calderhead, Mr. Edward Pennington",male,47.115238491777696,1st,S,United States,17476.0,63.7827502388524,0.0,0.0,yes
"Caldwell, Master. Alden Gates",male,-3.61101306204449,2nd,S,Siam,248738.0,-8.934010212308579,0.0,2.0,yes
"Caldwell, Mr. Albert Francis",male,27.62946395196685,2nd,S,Siam,248738.0,-39.225891683994234,1.0,1.0,yes
"Caldwell, Mrs. Sylvia Mae",female,36.44257502902208,2nd,S,United States,248738.0,145.79949990161865,1.0,1.0,yes
"Calic, Mr. Jovo",male,30.482908095434098,3rd,S,Croatia (Modern),315093.0,-16.075268575183166,0.0,0.0,no
"Calic, Mr. Petar",male,12.309930908701752,3rd,S,Croatia (Modern),315086.0,91.59332327418201,0.0,0.0,no
"Cameron, Miss. Clear Annie",female,47.157072362570865,2nd,S,England,13528.0,9.483265521131447,0.0,0.0,yes
"Campbell, Mr. William Henry",male,15.500431803379263,2nd,B,Northern Ireland,239853.0,,0.0,0.0,no
"Canavan, Miss. Mary",female,20.891075429296897,3rd,Q,Ireland,364846.0,-9.072509838949466,0.0,0.0,no
"Canavan, Mr. Patrick",male,33.047324204757146,3rd,Q,Ireland,364858.0,57.21353961954309,0.0,0.0,no
"Candee, Mrs. Helen Churchill",female,39.506734261304274,1st,C,United States,17606.0,14.423415374919783,0.0,0.0,yes
"Cann, Mr. Ernest",male,12.261089604062413,3rd,S,England,2152.0,6.954520885380042,0.0,0.0,no
"Caram, Mr. Joseph",male,18.70330007839935,3rd,C,Canada,2689.0,-22.048028434393633,1.0,0.0,no
"Caram, Mrs. Maria Elias",female,33.31216446216055,3rd,C,Lebanon,2689.0,122.13811583231829,1.0,0.0,no
"Carbines, Mr. William",male,20.953129770974453,2nd,S,England,28424.0,-32.665298079899024,0.0,0.0,no
"Cardeza, Mrs. Charlotte Wardle",female,57.19427639072542,1st,C,United States,17755.0,527.2187561004748,0.0,1.0,yes
"Cardeza, Mr. Thomas Drake Martinez",male,26.15355486676993,1st,C,United States,17755.0,579.4237034529065,0.0,1.0,yes
"Carlsson, Mr. August Sigfrid",male,19.691212418275718,3rd,S,Sweden,350042.0,-39.105215702458096,0.0,0.0,no
"Carlsson, Mr. Carl Robert",male,6.326091065478767,3rd,S,Sweden,350409.0,79.34177034048432,0.0,0.0,no
"Carlsson, Mr. Frans Olof",male,15.274924794026319,1st,S,United States,695.0,96.48687841552783,0.0,0.0,no
"Carraú-Esteves, Mr. José Pedro",male,9.401039444827713,1st,S,Uruguay,113059.0,63.78176160781679,0.0,0.0,no
"Carrau, Mr. Francisco Mauro Severiano",male,24.37644289258903,1st,S,Uruguay,113059.0,-36.81893971480573,0.0,0.0,no
"Carr, Miss. Jane",female,33.55385646277125,3rd,Q,Ireland,368364.0,-9.918109231535924,0.0,0.0,no
"Carter, Fr. Ernest Courtenay",male,47.209471178097075,2nd,S,England,244252.0,11.082101027369463,1.0,0.0,no
"Carter, Master. William Thornton II",male,-12.426469675978307,1st,S,United States,113760.0,188.87301560995945,1.0,2.0,yes
"Carter, Miss. Lucile Polk",female,-20.55806739638693,1st,S,United States,113760.0,97.47365960571524,1.0,2.0,yes
"Carter, Mrs. Lilian",female,46.7113770974145,2nd,S,England,244252.0,55.750036221666,1.0,0.0,no
"Carter, Mrs. Lucile",female,23.857021710466398,1st,S,United States,113760.0,210.38341477962376,1.0,2.0,yes
"Carter, Mr. William Ernest",male,17.20571305163801,1st,S,United States,113760.0,78.55657334548627,1.0,2.0,yes
"Carver, Mr. Alfred John",male,20.21378645208838,3rd,S,England,370160.0,33.54429041056235,0.0,0.0,no
"Case, Mr. Howard Brown",male,33.726532018004534,1st,S,United States,19924.0,31.213709182018572,0.0,0.0,no
"Cassebeer, Mrs. Eleanor Genevieve",female,23.160272948119434,1st,C,United States,17770.0,-7.588542500422751,0.0,0.0,yes
"Cavendish, Mrs. Julia Florence",female,27.123449610695097,1st,S,United States,19877.0,50.87624648866036,1.0,0.0,yes
"Cavendish, Mr. Tyrell William",male,30.10099439698243,1st,S,England,19877.0,41.57677470753615,1.0,0.0,no
"Celotti, Mr. Francesco",male,13.267535938477765,3rd,S,,343275.0,34.44748429124077,0.0,0.0,no
"Chaffee, Mr. Herbert Fuller",male,42.258573137097486,1st,S,United States,5734.0,49.572168788785405,1.0,0.0,no
"Chaffee, Mrs. Carrie Constance",female,42.75359066558957,1st,S,United States,5734.0,16.403208028694323,1.0,0.0,yes
"Chambers, Mr. Norman Campbell",male,30.755051290573945,1st,S,United States,113806.0,132.98823979550681,1.0,0.0,yes
"Chambers, Mrs. Bertha",female,52.855565225712965,1st,S,United States,113806.0,105.76816349972327,1.0,0.0,yes
"Chapman, Mr. Charles Henry",male,77.07851557335795,2nd,S,United States,248731.0,70.99503664420907,0.0,0.0,no
"Chapman, Mr. John Henry",male,26.308049696120975,2nd,S,England,29037.0,112.13270210094737,1.0,0.0,no
"Chapman, Mrs. Sara Elizabeth",female,21.766590791644276,2nd,S,England,29037.0,130.76963238631322,1.0,0.0,no
"Charters, Mr. David",male,2.0718582483974366,3rd,Q,Ireland,13032.0,83.48819160691735,0.0,0.0,no
"Chaudanson, Miss. Victorine",female,24.861628151752726,1st,C,,17608.0,218.2906811683879,0.0,0.0,yes
"Cherry, Miss. Gladys",female,12.149609421894414,1st,S,England,110152.0,63.60429489941231,0.0,0.0,yes
"Chevré, Mr. Paul Romaine Marie Léonce",male,41.56649311230337,1st,C,Belgium,17594.0,44.267120284647504,0.0,0.0,yes
"Chibnall, Mrs. Edith Martha Bowerman",female,51.120140419419926,1st,S,England,113505.0,31.2467037104204,0.0,1.0,yes
