name,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived
szxkhctpfjebyxoxrgxkxwowgmvtfmcog,female,62.0,1st,C,United States,13502.0,77.1902,1.0,0.0,yes
rnxwwlhirmwqdrssgep,male,39.0,1st,B,Northern Ireland,112050.0,,0.0,0.0,no
irkhjztyhxfarcjqelpf,male,26.0,3rd,S,Bulgaria,349202.0,7.1711,0.0,0.0,no
pibqoebipdlngiimenidjdoupc,female,36.0,2nd,S,England,226875.0,26.0,1.0,0.0,yes
oipxxxbsndobsximrl,male,31.0,2nd,S,England,226875.0,26.0,1.0,0.0,no
smanmcnozxyxyuphvwjanhed,female,53.0,1st,S,United States,11769.0,51.0907,2.0,0.0,yes
nbltonqswbirdcjwfcrrqflhu,male,25.0,3rd,S,Switzerland,349237.0,17.16,1.0,0.0,no
xpifnoopntlfngsizwgwppxjsfgoc,female,18.0,3rd,S,Switzerland,349237.0,17.16,1.0,0.0,no
quilapzphngpvygoujsyigrlogyfxw,male,25.0,3rd,S,Sweden,349911.0,7.1506,0.0,0.0,no
goctefyrdduzqdvdbqumkjt,male,71.0,1st,C,Argentina,17609.0,49.1001,0.0,0.0,no
bbeqlmlouujbcke,male,57.0,2nd,S,England,244346.0,13.0,0.0,0.0,no
msecqdisqldthvf,male,35.0,3rd,S,Argentina,3101310.0,7.01,0.0,0.0,no
iiecnsniwcfsjawiwppcrihunsd,male,5.0,3rd,S,Sweden,347077.0,31.0709,4.0,2.0,no
ysijbdvqalppgvnsdqgfjejvzachyhxrxavec,male,9.0,3rd,S,Sweden,347077.0,31.0709,4.0,2.0,no
fxloxerbpzzdzrbrzyccuslnjkblzrygl,male,3.0,3rd,S,Sweden,347077.0,31.0709,4.0,2.0,yes
gadhenvjayqcdyiqzwdzskoqsnfk,male,13.0,3rd,S,Sweden,347077.0,31.0709,4.0,2.0,no
ubllthsqavwtmbpmqdotyufvxguwic,female,5.0,3rd,S,Sweden,347077.0,31.0709,4.0,2.0,yes
wamouzkwqgomyvalkxzollkjuipnehzxsaduvwqfxg,male,40.0,3rd,S,Sweden,347077.0,31.0709,1.0,5.0,no
oqohdhexfwdkrbfrkkegoglzen,male,23.0,3rd,S,Sweden,350054.0,7.1511,0.0,0.0,yes
muqjyapvrjrxgvaevwucurthedcoxdnptd,female,38.0,3rd,S,Sweden,347077.0,31.0709,1.0,5.0,yes
kqczutdjvqtabxxfrcs,female,45.0,3rd,C,Lebanon,2696.0,7.0406,0.0,0.0,yes
olgfmcykkjlzpt,male,23.0,3rd,S,Argentina,3101309.0,7.01,0.0,0.0,no
ssteqnwoyvicdjwtdmrlfemcte,male,47.0,1st,C,United States,17757.0,247.1006,1.0,0.0,no
gievcajcpxddulxvtaqeexhnxrvlw,female,18.0,1st,C,United States,17757.0,247.1006,1.0,0.0,yes
gvkyfdhofatlbkvckvrej,female,17.0,3rd,C,Lebanon,2627.0,14.0902,0.0,0.0,no
hrbwnvzbmxopwrchifa,male,27.0,3rd,C,Canada,2694.0,7.0406,0.0,0.0,no
guryagjqhjdxrjmiprsavrmvvvpap,female,24.0,1st,C,France,17477.0,69.06,0.0,0.0,yes
kxxjgklbvebuouenmwqckf,male,23.0,3rd,S,Sweden,347468.0,7.1701,0.0,0.0,no
edpuiiibnjaruedpsmnkyisyxx,female,15.0,3rd,C,Lebanon,2687.0,7.0407,0.0,0.0,yes
dytyfmsflsmxomsokphnjhjgpv,male,32.0,3rd,S,Finland,3101278.0,15.17,1.0,0.0,no
piksdkvzonsjjlxsodnihzfoaitzlg,female,33.0,3rd,S,Finland,3101278.0,15.17,3.0,0.0,yes
njpknoqyxuniftxcknrpct,female,3.0,3rd,C,Lebanon,2666.0,19.0502,2.0,1.0,yes
ztxqnaiendobqkopfhnrnaoswqcie,female,0.75,3rd,C,Lebanon,2666.0,19.0502,2.0,1.0,yes
xjozxpapwleboiwoiakegapbgrzaqy,female,5.0,3rd,C,Lebanon,2666.0,19.0502,2.0,1.0,yes
rvaloqmsyhlxjciuwdpr,female,23.0,3rd,C,Lebanon,2666.0,19.0502,0.0,3.0,yes
frrbdkfirjqnorbojrrrgmfijw,female,18.0,3rd,S,England,31416.0,8.01,0.0,0.0,yes
jmvojbnkqejczfebp,male,40.0,3rd,C,Lebanon,2623.0,7.0406,0.0,0.0,no
vsrnkaofksexcaesc,male,18.0,2nd,S,England,29108.0,11.1,0.0,0.0,no
ooevrvjsotfetfnckkwscrfdzsvwkv,male,22.0,2nd,S,Channel Islands,31030.0,10.1,0.0,0.0,no
nxmgkdhekqrccjjfg,male,26.0,3rd,S,Bosnia,349248.0,7.1711,0.0,0.0,no
lzbbvzcqztypxkgadj,female,36.0,2nd,S,England,28551.0,13.0,0.0,0.0,yes
plbfltsrycnpbnozytvvodrzdsmwq,male,28.0,2nd,S,England,34068.0,10.1,0.0,0.0,no
ndkesfhzvrzafbane,female,31.0,3rd,S,Hungary,349244.0,8.1308,0.0,0.0,yes
cloexxfxdnprlqaflielw,female,18.0,3rd,C,Lebanon,2691.0,14.0901,0.0,1.0,no
pkmppbrsfxcvmjkvoboasuftypklf,female,45.0,3rd,C,Lebanon,2691.0,14.0901,0.0,1.0,no
lejyoacgtqdegbsavfafzuzq,female,27.0,1st,S,,19877.0,78.17,0.0,0.0,yes
eymxqercbmsmumwqjpixovuueahiz,male,47.0,1st,S,England,27042.0,30.0,0.0,0.0,yes
ibsfsxjqmyzsufoitp,female,30.0,3rd,Q,Ireland,330844.0,7.1707,0.0,0.0,no
wgtcyeaizouqzhcqshfoll,male,22.0,3rd,S,England,324669.0,8.01,0.0,0.0,no
pwpkykjyerxmfktrtljw,female,32.0,1st,C,Italy,11813.0,76.051,0.0,0.0,yes
xqbpxufpqtuuplpikcpthmnfonf,male,52.0,2nd,S,England,1166.0,12.1006,0.0,0.0,no
vjensapuxgyrbxsflspiaberuh,male,23.0,3rd,S,Bulgaria,349217.0,7.1711,0.0,0.0,no
zpefwogwyxjscqzswria,male,60.0,1st,C,United States,17318.0,25.1806,0.0,0.0,no
cylciclxbxxhqmspntkapfso,male,24.0,1st,C,Canada,17558.0,247.1005,0.0,1.0,no
bjkfstjqucubdyhnxll,female,50.0,1st,C,Canada,17558.0,247.1005,0.0,1.0,yes
bhftaakfbhcyykefe,male,32.0,2nd,S,England,2908.0,26.0,1.0,0.0,yes
gqbmorietmtwxkyqo,female,22.0,2nd,S,England,2908.0,26.0,1.0,0.0,yes
wunjastgywmvwgnuhduc,male,36.0,1st,S,Canada,13050.0,75.041,0.0,0.0,no
vuorobualcdllwqlsyrqbhunnk,male,44.0,2nd,S,England,244358.0,26.0,0.0,0.0,no
ppjxgorspakxwybckhftwtgnwc,male,20.0,3rd,S,England,323951.0,8.01,0.0,0.0,no
ifkfivisaaqpufqijjfuroidte,male,1.0,2nd,S,India,230136.0,39.0,2.0,1.0,yes
vlnqcppudkxiszaksfpuwbxrvdk,female,4.0,2nd,S,India,230136.0,39.0,2.0,1.0,yes
kfuodtktvuqkhawihufunomwdudo,female,12.0,2nd,S,India,230136.0,39.0,2.0,1.0,yes
nzbihjfnulcrehfazpejji,female,35.0,2nd,S,United States,230136.0,39.0,0.0,3.0,yes
evaqrwxkjwskcqpdxeinbhzalyxlv,male,37.0,1st,S,United States,11751.0,52.1101,1.0,1.0,yes
vuqmpxmspkqnwnylsmwda,female,46.0,1st,S,United States,11751.0,52.1101,1.0,1.0,yes
nldyokvubgqvtwrgxcbow,male,34.0,2nd,S,England,248698.0,13.0,0.0,0.0,yes
hviinqrcwwyxgqfemjceq,male,26.0,1st,C,United States,111369.0,30.0,0.0,0.0,yes
cxubbuzwqfpskhmybnbmofdwdrk,male,26.0,3rd,S,Sweden,347068.0,7.1506,0.0,0.0,no
iispfhadjsymvdioxjszvddwc,female,19.0,2nd,S,United States,28404.0,13.0,0.0,0.0,yes
afntfeujxptyygmvndgxueecwlpu,male,22.0,3rd,S,Finland,4348.0,9.07,0.0,0.0,no
gitobnxcvltuuoqnbvgmytyagy,male,23.0,2nd,S,England,28425.0,13.0,0.0,0.0,no
koymsdcaczhrtcabpkerqnsjucf,female,39.0,1st,C,United States,17760.0,63.0702,0.0,0.0,yes
bpnspyqyrwsgzisixmoow,female,46.0,1st,C,,17757.0,247.1006,0.0,0.0,yes
bdmvfgeypsnpn,male,32.0,3rd,S,,1601.0,56.0911,0.0,0.0,yes
qbdmdqfiyfhkrdncf,female,31.0,1st,S,England,17483.0,221.1507,0.0,0.0,yes
terebxuqnrjvsfvxysbrhojjufandnhfv,male,21.0,3rd,S,Norway,312992.0,7.1506,0.0,0.0,no
zqvbhadebjkgekfoajr,male,24.0,1st,C,,13905.0,26.0,0.0,0.0,no
nwwetgeygbagzjfacyxqpbhy,male,25.0,1st,C,United States,11967.0,91.0107,1.0,0.0,yes
kjhqwualzlaoqqckra,female,19.0,1st,C,United States,11967.0,91.0107,1.0,0.0,yes
ibapbwwgwwlektzrrzcdtooqtcwi,male,18.0,3rd,S,Sweden,347090.0,7.15,0.0,0.0,no
mgmlpvtwspcoutzusowzwghimneeqihdmtfwxfaym,male,28.0,1st,S,Sweden,110564.0,26.11,0.0,0.0,yes
tcbwqzjvjtqlpninckdqjgkzftyb,male,45.0,1st,S,United States,113784.0,35.1,0.0,0.0,no
pnqnberomtnqxrky,male,39.0,1st,C,United States,112277.0,31.0,0.0,0.0,yes
phbqbcqrlueggtndgpwzmvm,female,30.0,1st,S,United States,36928.0,164.1704,0.0,0.0,yes
uifihoksurfvovewqkckcaic,female,61.0,1st,S,England,113783.0,26.11,0.0,0.0,yes
tmtkojhekzbbbgckybtvjzfd,male,41.0,1st,S,England,110489.0,26.11,0.0,0.0,no
nceoerkribmcohwsvbqazxagu,male,26.0,3rd,S,,349224.0,7.1711,0.0,0.0,no
qvzjgszihmrhuiouibnptncmvp,male,25.0,2nd,S,United States,237670.0,13.0,0.0,0.0,no
hfdobggamrvcvrvozl,female,40.0,3rd,Q,Ireland,364848.0,7.15,0.0,2.0,no
lkqvikzhsdztsyua,male,42.0,3rd,Q,Ireland,364849.0,15.1,1.0,1.0,no
mvvubdflwvloiyeiucjqsj,female,32.0,3rd,Q,Ireland,364849.0,15.1,1.0,1.0,no
qyutueoyaudfhrdzpuixexgs,female,45.0,1st,C,United States,17608.0,262.0706,0.0,0.0,yes
ygkyzqcauhijeyghxzxmvccepyc,male,26.0,3rd,S,Wales,54636.0,16.02,0.0,0.0,no
ttnrwnsbrdskhcmgxqup,male,42.0,2nd,S,,211535.0,13.0,0.0,0.0,no
mglsmnmqoqxwoyclixnjtvoumvu,female,22.0,1st,S,England,113505.0,55.0,0.0,1.0,yes
bucphmayjenhjresjlgccxoiu,male,30.0,2nd,S,United States,220367.0,13.0,0.0,0.0,no
rlaxzzksznfopkgpeuuwcucluoet,female,22.0,3rd,Q,Ireland,334914.0,7.1406,0.0,0.0,yes
hdznhycvhmcowgljbqqfofh,male,41.0,1st,S,United States,113054.0,30.1,0.0,0.0,no
edufchcnblyssuyokmpdsfwxnthv,female,20.0,3rd,S,Sweden,347471.0,7.1701,0.0,0.0,no
srdbzhudkrrvdjbwtortbfzqsqsyuhnfdbxk,male,24.0,2nd,S,England,250654.0,,,,no
tgmhalzjkkeytdacxcojzfhaefs,male,48.0,1st,C,United States,17591.0,50.0911,0.0,0.0,no
cdyelmmtzmwipoqcuisqeomwa,male,29.0,3rd,S,England,3460.0,7.0,1.0,0.0,no
bcdtjdcciedljpasyftqcpm,male,23.0,3rd,S,England,21171.0,7.05,1.0,0.0,no
jwokkhvfphxomazysmxfxgyqmlp,male,37.0,1st,S,United States,111427.0,26.11,0.0,0.0,yes
hmzhteyfcqhkiwydjjegsfgpe,male,46.0,1st,C,United States,112379.0,39.12,0.0,0.0,no
wzqmuibdhnadcztelzzdwhcj,male,20.0,2nd,S,France,250654.0,,,,no
resmjnbikloeeelpbvxemvxrrm,male,32.0,2nd,S,,244360.0,13.0,0.0,0.0,no
iaswjniokqxehaerhvhihgwu,male,22.0,3rd,S,Sweden,350045.0,7.1511,0.0,0.0,no
yygojttiddxuvlfqyyntyrovaozdpcj,male,40.0,3rd,S,England,364512.0,8.01,0.0,0.0,no
dodzubikraugpjwaudqmalqe,female,18.0,2nd,S,England,248733.0,13.0,0.0,0.0,yes
tunwhalwyhnhpgypmheivvxph,female,15.0,2nd,S,South Africa,29750.0,39.0,0.0,2.0,yes
qmbssorvmvxigsgjgmcrhbjsn,female,59.0,1st,S,United States,11769.0,51.0907,2.0,0.0,yes
etjqpksxdbxgpcnbmuhxvdceqmabylx,female,40.0,2nd,S,South Africa,29750.0,39.0,1.0,1.0,yes
cnjcwnhyxnooghnjxrcv,female,44.0,1st,C,United States,17610.0,27.1405,0.0,0.0,yes
pgcgsgvbvixwjryavutjdxfzqjpabovzf,male,60.0,2nd,S,South Africa,29750.0,39.0,1.0,1.0,no
vgjusxoqqgkyxrzgouqzkjvbncbisrvknz,female,20.0,2nd,S,Sweden,236853.0,26.0,1.0,0.0,yes
siuojrkkwrgoynfzcytuifehakxrxrv,male,25.0,2nd,S,Sweden,236853.0,26.0,1.0,0.0,no
xgwvikizonbacvpovlaetuvq,female,22.0,3rd,Q,Ireland,329944.0,7.0508,0.0,0.0,no
fupnkcoixnzonqhggxl,male,21.0,3rd,Q,Ireland,330920.0,7.1517,0.0,0.0,yes
vagsbaxjxtmzlfkjescimfakg,female,58.0,1st,C,India,11813.0,76.051,0.0,0.0,yes
hguffjvkjsztqhsrhvz,male,7.0,3rd,C,Lebanon,2678.0,15.0411,1.0,1.0,no
gbecvwkzcrjejcryhdymubef,female,10.0,3rd,C,Lebanon,2678.0,15.0411,1.0,1.0,no
pejajatmivgaepstkkqy,female,40.0,3rd,C,Lebanon,2678.0,15.0411,0.0,2.0,no
oylvtbodyzbjpbshgci,male,19.0,3rd,Q,Ireland,365222.0,6.15,0.0,0.0,no
dsxytngwdtwwidwxtesxoyhsujrsjvh,female,41.0,1st,C,,16966.0,134.1,0.0,0.0,yes
tlnoiwnxttwroeltcqibzgt,female,17.0,3rd,Q,Ireland,330963.0,7.1707,0.0,0.0,no
pahxcexbmpufdioh,female,36.0,2nd,S,England,27849.0,13.0,0.0,0.0,yes
ovrupvmrdwfzjgpuscmwngqgzdj,male,26.0,2nd,S,England,234686.0,13.0,0.0,0.0,no
uuitpzqgtmxkqbczntckxlkk,male,21.0,3rd,C,Lebanon,2648.0,7.0407,0.0,0.0,no
oicapydjrziybvsvxcxleffurmaybisof,male,46.0,1st,S,United States,113050.0,26.11,0.0,0.0,no
wukbhfkbjxgdwcmppzqrnjkwzliodukd,male,42.0,2nd,S,England,244310.0,13.0,0.0,0.0,no
pbbtbfcrwpyesftmybxfzu,female,40.0,2nd,S,United States,236852.0,13.0,0.0,0.0,yes
eytkxvivxdimxojhwt,female,21.0,3rd,S,Croatia (Modern),315087.0,8.1303,0.0,0.0,no
xogiegwsmgbpfrotpbs,female,30.0,3rd,S,Croatia (Modern),315084.0,8.1303,0.0,0.0,no
hmsddhtpvjfqprmvpwgg,male,18.0,3rd,S,Croatia (Modern),315091.0,8.1303,0.0,0.0,no
zowbngzbymmxubc,male,38.0,3rd,S,Croatia (Modern),315089.0,8.1303,0.0,0.0,no
rlscfzbjpgwjxkgoqggsibeunrj,male,28.0,1st,S,Scotland,113798.0,31.0,0.0,0.0,no
kchmmqaoklqbvjfwvfkuwapkecjbxxpet,male,42.0,1st,S,United States,17476.0,26.0509,0.0,0.0,yes
uiwgpslbdsucbuiiwrwnqijpaslbc,male,0.8333333333,2nd,S,Siam,248738.0,29.0,0.0,2.0,yes
vztineizstductfghjjsyiljnxah,male,26.0,2nd,S,Siam,248738.0,29.0,1.0,1.0,yes
qwwinkiqtbrzcumezybmoomca,female,28.0,2nd,S,United States,248738.0,29.0,1.0,1.0,yes
pyzudsmturbcoke,male,17.0,3rd,S,Croatia (Modern),315093.0,8.1303,0.0,0.0,no
hinzcjljvzxntujv,male,17.0,3rd,S,Croatia (Modern),315086.0,8.1303,0.0,0.0,no
iaqyvynvsfkllpzkfrcxlkvoev,female,35.0,2nd,S,England,13528.0,21.0,0.0,0.0,yes
upkchyrmolijszhlmbevuwngwow,male,21.0,2nd,B,Northern Ireland,239853.0,,0.0,0.0,no
dmfnrepzqarjyapvtiy,female,22.0,3rd,Q,Ireland,364846.0,7.15,0.0,0.0,no
jqzaqjdsmeubfcqgterl,male,21.0,3rd,Q,Ireland,364858.0,7.15,0.0,0.0,no
lhdmqypzfbnlmwfdbwoqvrhvhqxg,female,52.0,1st,C,United States,17606.0,27.0811,0.0,0.0,yes
awbdvzvzizkcijaq,male,29.0,3rd,S,England,2152.0,8.01,0.0,0.0,no
hbdlofaclluiwpcdi,male,28.0,3rd,C,Canada,2689.0,14.0902,1.0,0.0,no
mxoyvzqlujxjmxexckmklle,female,18.0,3rd,C,Lebanon,2689.0,14.0902,1.0,0.0,no
aisnrbwttmrqkzqbtoams,male,19.0,2nd,S,England,28424.0,13.0,0.0,0.0,no
lgwexrqjpqdscsoarwdruqvctfnucw,female,58.0,1st,C,United States,17755.0,512.0607,0.0,1.0,yes
dacsidwpknpnpazfbzfwaesihehyoeuxxr,male,36.0,1st,C,United States,17755.0,512.0607,0.0,1.0,yes
guhrplkclgsmmqtnaebrcqadwaes,male,28.0,3rd,S,Sweden,350042.0,7.1511,0.0,0.0,no
zabocvwkjbquvcthjsyywmhmp,male,24.0,3rd,S,Sweden,350409.0,7.1701,0.0,0.0,no
clunpbqwgsnfzxdnmsprdlwi,male,33.0,1st,S,United States,695.0,5.0,0.0,0.0,no
yxoyrzxlvfozqufgnojzgzrgyuedxg,male,17.0,1st,S,Uruguay,113059.0,47.02,0.0,0.0,no
uolpolspuhixtztvpmdhlepoywtcxqxrroezr,male,27.0,1st,S,Uruguay,113059.0,47.02,0.0,0.0,no
ulngaekbvnuwpwsk,female,45.0,3rd,Q,Ireland,368364.0,7.15,0.0,0.0,no
aswmbqltrzpezcnbqzsmobgxrayn,male,54.0,2nd,S,England,244252.0,26.0,1.0,0.0,no
gmwfqmtbrturebmvbvleuvpzqkkyyaeosem,male,11.0,1st,S,United States,113760.0,120.0,1.0,2.0,yes
zmkjfxjlnovczxzrypxiolixf,female,13.0,1st,S,United States,113760.0,120.0,1.0,2.0,yes
xgtpmtokdqqgphvbvki,female,45.0,2nd,S,England,244252.0,26.0,1.0,0.0,no
pchxfpwdzsisrbbeduj,female,36.0,1st,S,United States,113760.0,120.0,1.0,2.0,yes
jtxgiouxvlhwwizzbygzlouizj,male,36.0,1st,S,United States,113760.0,120.0,1.0,2.0,yes
hlhiqtudkzfvlsvwyeqpxva,male,28.0,3rd,S,England,370160.0,7.05,0.0,0.0,no
enahepatgdhwrjndxujago,male,49.0,1st,S,United States,19924.0,26.0,0.0,0.0,no
ooiemnukefeabmrtykrxfpjtswtqcrahp,female,36.0,1st,C,United States,17770.0,27.1405,0.0,0.0,yes
igfcmxgtgptxwpbzjkottbpnttjtjn,female,25.0,1st,S,United States,19877.0,78.17,1.0,0.0,yes
anwbzlhftyzewqlpsqwgktakwmdve,male,36.0,1st,S,England,19877.0,78.17,1.0,0.0,no
ixqhqqemxwxkvudzsucqbh,male,24.0,3rd,S,,343275.0,8.01,0.0,0.0,no
znmyabxsrpgmljgpudrdmlepzaf,male,46.0,1st,S,United States,5734.0,61.0306,1.0,0.0,no
rmcquewkuoyyhtdyacggdrnrjxsxxa,female,47.0,1st,S,United States,5734.0,61.0306,1.0,0.0,yes
kfsuofqbcokqfcvfolnppccfeowqf,male,27.0,1st,S,United States,113806.0,53.02,1.0,0.0,yes
bsaqayjkzsvxgybmupoeo,female,32.0,1st,S,United States,113806.0,53.02,1.0,0.0,yes
gnqfvufnrwpwmkchcyhlupznpp,male,52.0,2nd,S,United States,248731.0,13.1,0.0,0.0,no
smtwyrzrkmbcmzfmgaridix,male,37.0,2nd,S,England,29037.0,26.0,1.0,0.0,no
euwnhlvkwxmbvwsoucvlngenafaw,female,29.0,2nd,S,England,29037.0,26.0,1.0,0.0,no
vfixjatahuwmwfrtrnc,male,20.0,3rd,Q,Ireland,13032.0,7.1408,0.0,0.0,no
hgqscxhuioxklokjtyfnqtzvyyx,female,36.0,1st,C,,17608.0,262.0706,0.0,0.0,yes
yxqrqbaqunjzhdwnfsri,female,30.0,1st,S,England,110152.0,86.1,0.0,0.0,yes
eaargxdwbozyigrwdbspqwuulfqkvzltprnqd,male,45.0,1st,C,Belgium,17594.0,29.14,0.0,0.0,yes
rvpbrlkzjijmoksdriztokkeycnldiykeqzg,female,48.0,1st,S,England,113505.0,55.0,0.0,1.0,yes
hizdtcgzbtlegcf,male,32.0,3rd,S,,1601.0,56.0911,0.0,0.0,yes
mgdtedjpznsvcmlmzbfqomrqqesnqkxzcrupf,male,43.0,1st,B,Scotland,112051.0,,0.0,0.0,no
bamhvxzrmcxztnfwzjlu,male,29.0,3rd,S,England,343276.0,8.01,0.0,0.0,no
esgktvsuusdiluxgkmijytpjqgxjtrrf,female,25.0,2nd,S,England,237789.0,30.0,1.0,1.0,yes
csijdktlavkcyiaqnlfstvbuwzm,female,52.0,2nd,S,England,237789.0,30.0,0.0,2.0,yes
xmgjtnzzguqqdeictbqffywrksnkoj,male,26.0,3rd,C,,2680.0,14.0901,1.0,0.0,no
ejqbkjbquihxwbnqangwxdjheqhjme,male,21.0,3rd,C,,2680.0,14.0901,1.0,0.0,no
vdcgsklnllqewstancuytivhxhshs,male,29.0,2nd,S,England,2003.0,26.0,1.0,0.0,no
yybbmiwszganbjrorixzwvucwwbnwjsqbb,male,28.0,2nd,S,England,250654.0,,,,no
hpulsjihqhmltccjjxqqtt,female,28.0,2nd,S,England,2003.0,27.0,1.0,0.0,yes
dkurqnjctnoeqvyzeopyodffhblc,female,26.0,1st,C,United States,13508.0,136.1507,1.0,0.0,yes
ygshlldoqdfpxqgftaxlirid,male,27.0,1st,C,United States,13508.0,136.1507,1.0,0.0,no
nnaghsphwjsgrzktwlxlqdrjomfdts,female,22.0,1st,S,England,113781.0,151.16,0.0,0.0,yes
wpgalkjnnyaexsvamevurwacqtu,male,40.0,1st,S,United States,110465.0,52.0,0.0,0.0,no
gjiifmtwtteupvbetuwphgsjkkuhxy,male,20.0,3rd,S,,3101307.0,7.01,0.0,0.0,no
nqqisuaxjqnhlpeumb,male,18.0,3rd,S,England,3540.0,8.01,0.0,0.0,yes
ombjorroagpvazepsipb,male,24.0,3rd,Q,Ireland,371109.0,7.05,0.0,0.0,no
