name,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived
Harold Brooks,female,22.0,1st,S,England,113505.0,55.0,0.0,1.0,yes
Michelle Robinson,male,30.0,2nd,S,United States,220367.0,13.0,0.0,0.0,no
April Johnson,female,22.0,3rd,Q,Ireland,334914.0,7.1406,0.0,0.0,yes
Nicole Phillips,male,41.0,1st,S,United States,113054.0,30.1,0.0,0.0,no
Danielle Lozano,female,20.0,3rd,S,Sweden,347471.0,7.1701,0.0,0.0,no
Tamara Jones,male,24.0,2nd,S,England,250654.0,,,,no
Melissa Jenkins,male,48.0,1st,C,United States,17591.0,50.0911,0.0,0.0,no
Heather Moore,male,29.0,3rd,S,England,3460.0,7.0,1.0,0.0,no
Jason Smith,male,23.0,3rd,S,England,21171.0,7.05,1.0,0.0,no
Elizabeth Allen,male,37.0,1st,S,United States,111427.0,26.11,0.0,0.0,yes
Sean Burke,male,46.0,1st,C,United States,112379.0,39.12,0.0,0.0,no
Nancy Dawson,male,20.0,2nd,S,France,250654.0,,,,no
Ashley Bennett,male,32.0,2nd,S,,244360.0,13.0,0.0,0.0,no
Norma Russell,male,22.0,3rd,S,Sweden,350045.0,7.1511,0.0,0.0,no
Donald Hensley,male,40.0,3rd,S,England,364512.0,8.01,0.0,0.0,no
David Hughes,female,18.0,2nd,S,England,248733.0,13.0,0.0,0.0,yes
John Dixon,female,15.0,2nd,S,South Africa,29750.0,39.0,0.0,2.0,yes
Shannon Rose,female,59.0,1st,S,United States,11769.0,51.0907,2.0,0.0,yes
Brittany Mathews,female,40.0,2nd,S,South Africa,29750.0,39.0,1.0,1.0,yes
Samantha Bush,female,44.0,1st,C,United States,17610.0,27.1405,0.0,0.0,yes
Peter Wood,male,60.0,2nd,S,South Africa,29750.0,39.0,1.0,1.0,no
Jesus Davis,female,20.0,2nd,S,Sweden,236853.0,26.0,1.0,0.0,yes
Sherry Mayer,male,25.0,2nd,S,Sweden,236853.0,26.0,1.0,0.0,no
Jessica Parker,female,22.0,3rd,Q,Ireland,329944.0,7.0508,0.0,0.0,no
Donald Cowan,male,21.0,3rd,Q,Ireland,330920.0,7.1517,0.0,0.0,yes
Morgan Sanchez,female,58.0,1st,C,India,11813.0,76.051,0.0,0.0,yes
Tara Burns,male,7.0,3rd,C,Lebanon,2678.0,15.0411,1.0,1.0,no
Mariah Baldwin,female,10.0,3rd,C,Lebanon,2678.0,15.0411,1.0,1.0,no
Jose Clark,female,40.0,3rd,C,Lebanon,2678.0,15.0411,0.0,2.0,no
Emily King,male,19.0,3rd,Q,Ireland,365222.0,6.15,0.0,0.0,no
John Scott,female,41.0,1st,C,,16966.0,134.1,0.0,0.0,yes
David Thomas,female,17.0,3rd,Q,Ireland,330963.0,7.1707,0.0,0.0,no
Paul Gibson,female,36.0,2nd,S,England,27849.0,13.0,0.0,0.0,yes
Jamie Simpson,male,26.0,2nd,S,England,234686.0,13.0,0.0,0.0,no
Scott Barrett,male,21.0,3rd,C,Lebanon,2648.0,7.0407,0.0,0.0,no
Jean Hood,male,46.0,1st,S,United States,113050.0,26.11,0.0,0.0,no
Brian Jimenez,male,42.0,2nd,S,England,244310.0,13.0,0.0,0.0,no
John Martinez,female,40.0,2nd,S,United States,236852.0,13.0,0.0,0.0,yes
James Wilson,female,21.0,3rd,S,Croatia (Modern),315087.0,8.1303,0.0,0.0,no
Melanie Miller,female,30.0,3rd,S,Croatia (Modern),315084.0,8.1303,0.0,0.0,no
Rachel Martin,male,18.0,3rd,S,Croatia (Modern),315091.0,8.1303,0.0,0.0,no
Amy Smith,male,38.0,3rd,S,Croatia (Modern),315089.0,8.1303,0.0,0.0,no
Steven Ferguson,male,28.0,1st,S,Scotland,113798.0,31.0,0.0,0.0,no
Robert Thornton,male,42.0,1st,S,United States,17476.0,26.0509,0.0,0.0,yes
Donald Rowe,male,0.8333333333,2nd,S,Siam,248738.0,29.0,0.0,2.0,yes
Shari Blackburn,male,26.0,2nd,S,Siam,248738.0,29.0,1.0,1.0,yes
Dustin Cruz,female,28.0,2nd,S,United States,248738.0,29.0,1.0,1.0,yes
Carl Hansen,male,17.0,3rd,S,Croatia (Modern),315093.0,8.1303,0.0,0.0,no
John Barry,male,17.0,3rd,S,Croatia (Modern),315086.0,8.1303,0.0,0.0,no
Christopher Clark,female,35.0,2nd,S,England,13528.0,21.0,0.0,0.0,yes
Sheryl Wood,male,21.0,2nd,B,Northern Ireland,239853.0,,0.0,0.0,no
James Wells,female,22.0,3rd,Q,Ireland,364846.0,7.15,0.0,0.0,no
Jennifer Franklin,male,21.0,3rd,Q,Ireland,364858.0,7.15,0.0,0.0,no
Latasha Reese,female,52.0,1st,C,United States,17606.0,27.0811,0.0,0.0,yes
Victor Clayton Jr.,male,29.0,3rd,S,England,2152.0,8.01,0.0,0.0,no
Anthony Hunter,male,28.0,3rd,C,Canada,2689.0,14.0902,1.0,0.0,no
Andrea Jones,female,18.0,3rd,C,Lebanon,2689.0,14.0902,1.0,0.0,no
Debra Walker,male,19.0,2nd,S,England,28424.0,13.0,0.0,0.0,no
Katelyn Newton,female,58.0,1st,C,United States,17755.0,512.0607,0.0,1.0,yes
Danielle Burns,male,36.0,1st,C,United States,17755.0,512.0607,0.0,1.0,yes
Melanie Walker,male,28.0,3rd,S,Sweden,350042.0,7.1511,0.0,0.0,no
Kevin Lambert,male,24.0,3rd,S,Sweden,350409.0,7.1701,0.0,0.0,no
Jennifer Jensen,male,33.0,1st,S,United States,695.0,5.0,0.0,0.0,no
Rachel Cox,male,17.0,1st,S,Uruguay,113059.0,47.02,0.0,0.0,no
Michael Anderson,male,27.0,1st,S,Uruguay,113059.0,47.02,0.0,0.0,no
Michael Clay,female,45.0,3rd,Q,Ireland,368364.0,7.15,0.0,0.0,no
Michael Garcia,male,54.0,2nd,S,England,244252.0,26.0,1.0,0.0,no
Jeanne Roberts,male,11.0,1st,S,United States,113760.0,120.0,1.0,2.0,yes
Nathaniel Mcbride,female,13.0,1st,S,United States,113760.0,120.0,1.0,2.0,yes
Jeffrey Thomas,female,45.0,2nd,S,England,244252.0,26.0,1.0,0.0,no
Patricia Bell,female,36.0,1st,S,United States,113760.0,120.0,1.0,2.0,yes
Jennifer Lopez,male,36.0,1st,S,United States,113760.0,120.0,1.0,2.0,yes
Luis Riley,male,28.0,3rd,S,England,370160.0,7.05,0.0,0.0,no
Brandy Owens,male,49.0,1st,S,United States,19924.0,26.0,0.0,0.0,no
Natalie Anderson,female,36.0,1st,C,United States,17770.0,27.1405,0.0,0.0,yes
Margaret Cook,female,25.0,1st,S,United States,19877.0,78.17,1.0,0.0,yes
Madison Ramirez,male,36.0,1st,S,England,19877.0,78.17,1.0,0.0,no
Crystal Davidson,male,24.0,3rd,S,,343275.0,8.01,0.0,0.0,no
Rhonda Hernandez,male,46.0,1st,S,United States,5734.0,61.0306,1.0,0.0,no
Carolyn Bryant,female,47.0,1st,S,United States,5734.0,61.0306,1.0,0.0,yes
Morgan Franklin,male,27.0,1st,S,United States,113806.0,53.02,1.0,0.0,yes
Amy Pierce,female,32.0,1st,S,United States,113806.0,53.02,1.0,0.0,yes
Christopher Webb,male,52.0,2nd,S,United States,248731.0,13.1,0.0,0.0,no
Derrick Steele,male,37.0,2nd,S,England,29037.0,26.0,1.0,0.0,no
Alicia Velasquez,female,29.0,2nd,S,England,29037.0,26.0,1.0,0.0,no
Daniel Webster,male,20.0,3rd,Q,Ireland,13032.0,7.1408,0.0,0.0,no
Stacey Walker,female,36.0,1st,C,,17608.0,262.0706,0.0,0.0,yes
David Short,female,30.0,1st,S,England,110152.0,86.1,0.0,0.0,yes
Billy Gray,male,45.0,1st,C,Belgium,17594.0,29.14,0.0,0.0,yes
Adrian Burns,female,48.0,1st,S,England,113505.0,55.0,0.0,1.0,yes
Emily Richards,male,32.0,3rd,S,,1601.0,56.0911,0.0,0.0,yes
Margaret Smith,male,43.0,1st,B,Scotland,112051.0,,0.0,0.0,no
Helen Andersen,male,29.0,3rd,S,England,343276.0,8.01,0.0,0.0,no
Cynthia Jones,female,25.0,2nd,S,England,237789.0,30.0,1.0,1.0,yes
Andres Kim,female,52.0,2nd,S,England,237789.0,30.0,0.0,2.0,yes
Rodney Weber,male,26.0,3rd,C,,2680.0,14.0901,1.0,0.0,no
Gerald Parker,male,21.0,3rd,C,,2680.0,14.0901,1.0,0.0,no
Kurt Byrd,male,29.0,2nd,S,England,2003.0,26.0,1.0,0.0,no
Daniel Ruiz,male,28.0,2nd,S,England,250654.0,,,,no
Krystal Walker,female,28.0,2nd,S,England,2003.0,27.0,1.0,0.0,yes
Jacob Hall,female,26.0,1st,C,United States,13508.0,136.1507,1.0,0.0,yes
Lindsey Kennedy,male,27.0,1st,C,United States,13508.0,136.1507,1.0,0.0,no
Derrick Durham,female,22.0,1st,S,England,113781.0,151.16,0.0,0.0,yes
Bryan Smith,male,40.0,1st,S,United States,110465.0,52.0,0.0,0.0,no
Kevin Lawson,male,20.0,3rd,S,,3101307.0,7.01,0.0,0.0,no
Pam Werner,male,18.0,3rd,S,England,3540.0,8.01,0.0,0.0,yes
Robert Price,male,24.0,3rd,Q,Ireland,371109.0,7.05,0.0,0.0,no
Daniel Gonzalez,male,24.0,3rd,S,Bulgaria,349209.0,7.1711,0.0,0.0,no
Heather Alvarez,male,29.0,2nd,S,England,14263.0,10.1,0.0,0.0,no
Cathy Murphy,male,27.0,2nd,S,Finland,248740.0,13.0,0.0,0.0,no
Destiny Boone,male,25.0,2nd,S,England,28034.0,10.1,0.0,0.0,yes
Bradley Luna,male,37.0,1st,S,Ireland,5727.0,25.1109,0.0,0.0,no
Amanda Torres,female,8.0,2nd,S,England,31921.0,26.05,0.0,2.0,yes
Hayley Gibson,male,31.0,2nd,S,England,31921.0,26.05,1.0,1.0,no
Oscar Mahoney,female,30.0,2nd,S,England,31921.0,26.05,1.0,1.0,yes
John Carlson,male,36.0,3rd,S,Bulgaria,349210.0,7.1711,0.0,0.0,no
Thomas Moore,female,39.0,1st,C,United States,17756.0,83.0302,1.0,1.0,yes
Ashley Clayton,male,37.0,1st,C,United States,17756.0,83.0302,1.0,1.0,no
Luke Cordova,female,64.0,1st,C,United States,17756.0,83.0302,0.0,2.0,yes
Louis Marquez,male,31.0,3rd,Q,United States,21332.0,7.1408,0.0,0.0,no
Jasmine Taylor,male,40.0,3rd,Q,Ireland,335097.0,7.15,0.0,0.0,no
Sean Wilkinson,female,23.0,3rd,Q,Ireland,370373.0,7.15,0.0,0.0,yes
Juan Johnson,female,41.0,3rd,Q,Ireland,330972.0,7.1207,0.0,0.0,no
Francisco Hodges,male,66.0,3rd,Q,Ireland,370369.0,7.15,0.0,0.0,no
Karen Brown,male,43.0,3rd,S,,3536.0,8.01,0.0,0.0,no
Peter Valencia,female,22.0,2nd,S,England,14266.0,10.1,0.0,0.0,yes
George Torres,female,30.0,2nd,S,United States,237249.0,13.0,0.0,0.0,no
Nathaniel Stokes,female,32.0,2nd,S,,13534.0,21.0,0.0,0.0,no
Dr. Tom Davis,male,35.0,3rd,S,Croatia (Modern),349230.0,7.1711,0.0,0.0,no
Marcus Jackson,male,27.0,3rd,S,Hungary,349229.0,7.1711,0.0,0.0,no
Diane Martinez,male,19.0,3rd,S,Hungary,349231.0,7.1711,0.0,0.0,no
Daniel Waller,male,30.0,3rd,S,Poland,392090.0,8.01,0.0,0.0,no
Adam Jackson,female,55.0,1st,S,United States,11770.0,25.141,2.0,0.0,yes
Alex Paul,female,16.0,3rd,Q,Ireland,367231.0,7.15,0.0,0.0,yes
Hector White,male,21.0,2nd,S,England,29107.0,11.1,0.0,0.0,no
Nicholas Jackson,male,3.0,3rd,S,England,37671.0,15.18,1.0,1.0,yes
Chad Allen,male,9.0,3rd,S,England,37671.0,15.18,1.0,1.0,yes
Karen Stevens,female,36.0,3rd,S,England,37671.0,15.18,0.0,2.0,yes
David Harrington,male,58.0,3rd,S,England,364500.0,7.05,0.0,0.0,no
Stephen Nelson,male,59.0,1st,S,United States,113791.0,26.11,0.0,0.0,no
Jamie Harrison,male,20.0,3rd,S,United States,3464.0,8.0302,0.0,0.0,no
Brandon Griffin,female,16.0,3rd,S,United States,371362.0,16.02,0.0,1.0,yes
Dylan Smith,male,43.0,3rd,S,Australia,371362.0,16.02,0.0,1.0,no
Elizabeth Bradley,male,70.0,1st,S,United States,5735.0,71.0,1.0,1.0,no
Heidi Gonzalez,female,39.0,1st,S,United States,112901.0,26.11,0.0,2.0,yes
Jason Baker,female,64.0,1st,S,United States,5735.0,71.0,1.0,1.0,yes
Michelle Nelson,male,17.0,3rd,S,Croatia (Modern),315090.0,8.1303,0.0,0.0,no
Bradley Osborne,male,39.0,1st,C,United States,17599.0,71.0508,1.0,0.0,no
Elizabeth Reed,female,35.0,1st,C,Peru,17599.0,71.0508,1.0,0.0,yes
Lindsay Williams,male,22.0,2nd,B,Northern Ireland,239853.0,,0.0,0.0,no
Patricia Green,male,28.0,3rd,C,,2686.0,7.0407,0.0,0.0,no
Keith Flores,female,22.0,3rd,S,Sweden,7552.0,10.1004,0.0,0.0,no
Jennifer Sullivan,male,45.0,3rd,S,,7598.0,8.01,0.0,0.0,yes
James Flowers,male,19.0,3rd,S,,349228.0,10.0305,0.0,0.0,no
Jeffrey Alexander,female,33.0,3rd,Q,Ireland,382650.0,6.19,0.0,0.0,yes
Robert Underwood,male,29.0,3rd,Q,Ireland,382651.0,7.15,0.0,0.0,yes
Mark Allen,male,51.0,1st,S,England,113055.0,26.11,0.0,0.0,yes
Shirley Duran,male,0.3333333333,3rd,S,Sweden,347080.0,14.08,0.0,2.0,no
Dylan Lopez,male,34.0,3rd,S,Sweden,347080.0,14.08,1.0,1.0,no
Craig Parks,female,28.0,3rd,S,Sweden,347080.0,14.08,1.0,1.0,no
Jacob Day,male,27.0,1st,S,United States,113804.0,30.1,0.0,0.0,yes
Veronica Andersen,female,36.0,1st,S,England,113781.0,151.16,0.0,0.0,yes
Christopher Torres,male,27.0,3rd,S,,349219.0,7.1711,0.0,0.0,no
Jacqueline Sellers,female,27.0,1st,C,Canada,12750.0,52.0,1.0,2.0,yes
Ryan Cooper,male,31.0,1st,C,Canada,12750.0,52.0,1.0,0.0,no
Douglas Santos,male,8.0,2nd,S,England,33112.0,36.15,1.0,1.0,yes
Kimberly Lynch,male,24.0,3rd,S,England,48871.0,24.03,2.0,0.0,no
Oscar Torres MD,male,19.0,2nd,S,England,14879.0,73.1,0.0,0.0,no
Brian Harvey,male,22.0,3rd,S,Wales,23568.0,8.01,0.0,0.0,no
Joseph Oliver,male,22.0,3rd,S,England,48871.0,24.03,2.0,0.0,no
John Hunt,male,17.0,3rd,S,England,48873.0,8.01,2.0,0.0,no
Michael Perez,female,48.0,2nd,S,England,33112.0,36.15,0.0,2.0,yes
Kathleen Mills,female,28.0,2nd,S,England,237668.0,13.0,0.0,0.0,yes
Cody Howard,female,34.0,3rd,S,England,386525.0,16.02,1.0,0.0,yes
David Carr,male,32.0,3rd,S,England,386525.0,16.02,1.0,0.0,no
Corey Rogers,male,18.0,2nd,S,England,14879.0,73.1,0.0,0.0,no
Erik Santos,male,1.0,3rd,S,England,2315.0,20.1106,1.0,2.0,yes
Jonathan Cardenas,female,0.1666666667,3rd,S,England,2315.0,20.1106,1.0,2.0,yes
Thomas Rose,male,25.0,3rd,S,England,2315.0,20.1106,1.0,2.0,no
Jennifer Hill,female,32.0,3rd,S,England,2315.0,20.1106,1.0,2.0,yes
Michelle Gross,male,25.0,3rd,S,Bosnia,349250.0,7.1711,0.0,0.0,no
Gina Chen,female,24.0,2nd,C,Italy,2167.0,27.1405,1.0,0.0,yes
