name,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived
Francisco Malone,female,0-20,3rd,S,Denmark,345046.34461173706,1.9156994691740357,1.0,0.0,yes
Bryan Reynolds,male,20-40,3rd,S,Norway,16716.344611737077,16.84619946917404,0.0,0.0,no
Katherine Byrd,male,40-60,1st,S,United States,31822.34461173708,20.855599469174038,0.0,0.0,yes
Lauren Buck,male,0-20,3rd,S,Sweden,16691.344611737077,25.796199469174034,4.0,2.0,no
Miguel Cabrera,female,0-20,3rd,S,Sweden,361146.34461173706,25.796199469174034,4.0,2.0,no
Samantha Castillo,female,0-20,3rd,S,Sweden,361128.34461173706,25.796199469174034,4.0,2.0,no
Karen Vazquez,female,0-20,3rd,S,Finland,16218.344611737077,1.9261994691740352,4.0,2.0,yes
Ashley Schultz,female,20-40,3rd,S,Sweden,363271.34461173706,1.8961994691740358,4.0,2.0,no
Mark Price II,female,0-20,3rd,S,Sweden,361129.34461173706,25.796199469174034,4.0,2.0,no
Kyle Koch,female,0-20,3rd,S,Sweden,361143.34461173706,25.796199469174034,4.0,2.0,no
James Griffith,male,20-40,3rd,S,Sweden,16688.344611737077,25.796199469174034,1.0,5.0,no
Tina Mccarthy,male,20-40,3rd,S,Sweden,3115358.344611737,1.8961994691740358,0.0,0.0,no
Cole Weaver,female,20-40,3rd,S,Sweden,361154.34461173706,25.796199469174034,1.0,5.0,no
Tracey Larson,male,0-20,3rd,S,Sweden,62937.34461173708,1.9156994691740357,0.0,0.0,no
Barry Duncan,male,0-20,2nd,S,Argentina,43171.34461173708,5.845599469174035,0.0,0.0,no
Elizabeth Reynolds,male,20-40,2nd,S,England,48717.34461173708,4.845599469174035,0.0,0.0,no
Kimberly Spears,female,60-80,1st,C,United States,127860.34461173706,71.93579946917404,1.0,0.0,yes
Charles Edwards,male,20-40,1st,B,Northern Ireland,126124.34461173706,,0.0,0.0,no
Jennifer Franco,male,20-40,3rd,S,Bulgaria,384442.34461173706,1.916699469174036,0.0,0.0,no
William Manning,female,20-40,2nd,S,England,264715.34461173706,20.74559946917404,1.0,0.0,yes
David Harris,male,20-40,2nd,S,England,16213.344611737077,20.74559946917404,1.0,0.0,no
Anthony Gray,female,40-60,1st,S,United States,31674.34461173708,45.83629946917404,2.0,0.0,yes
Jerome Koch,male,20-40,3rd,S,Switzerland,361156.34461173706,11.905599469174037,1.0,0.0,no
Karen Watts,female,0-20,3rd,S,Switzerland,16719.344611737077,11.905599469174037,1.0,0.0,no
Gina Oneal,male,20-40,3rd,S,Sweden,16691.344611737077,1.8961994691740358,0.0,0.0,no
Sophia Hughes,male,60-80,1st,C,Argentina,31541.34461173708,43.845699469174036,0.0,0.0,no
Lori Perez,male,40-60,2nd,S,England,16992.344611737077,7.745599469174037,0.0,0.0,no
Brian Ford,male,20-40,3rd,S,Argentina,396718.34461173706,1.7555994691740349,0.0,0.0,no
Tyler Ortega,male,0-20,3rd,S,Sweden,16734.344611737077,25.816499469174033,4.0,2.0,no
Robert Nelson,male,0-20,3rd,S,Sweden,363303.34461173706,25.816499469174033,4.0,2.0,no
Amy Miller,male,0-20,3rd,S,Sweden,361154.34461173706,25.816499469174033,4.0,2.0,yes
Richard Shaw,male,0-20,3rd,S,Sweden,361138.34461173706,25.816499469174033,4.0,2.0,no
Jessica Dunn,female,0-20,3rd,S,Sweden,20278.34461173708,25.816499469174033,4.0,2.0,yes
Audrey Petersen,male,20-40,3rd,S,Sweden,3115348.344611737,25.816499469174033,1.0,5.0,no
Carlos Moore,male,20-40,3rd,S,Sweden,329103.34461173706,1.8966994691740346,0.0,0.0,yes
Deborah Wright,female,20-40,3rd,S,Sweden,25272.34461173708,25.816499469174033,1.0,5.0,yes
Susan Bell,female,40-60,3rd,C,Lebanon,362189.34461173706,1.7861994691740364,0.0,0.0,yes
Lisa Allen,male,20-40,3rd,S,Argentina,16719.344611737077,1.7555994691740349,0.0,0.0,no
Stacy Rodriguez,male,40-60,1st,C,United States,38226.34461173708,241.84619946917402,1.0,0.0,no
John Ball,female,0-20,1st,C,United States,127872.34461173706,241.84619946917402,1.0,0.0,yes
Leslie York,female,0-20,3rd,C,Lebanon,18199.344611737077,8.835799469174034,0.0,0.0,no
Timothy Rivera,male,20-40,3rd,C,Canada,364114.34461173706,1.7861994691740364,0.0,0.0,no
Andrea Davis,female,20-40,1st,C,France,124555.34461173706,63.80559946917404,0.0,0.0,yes
Dr. Brandon Smith PhD,male,20-40,3rd,S,Sweden,16718.344611737077,1.9156994691740357,0.0,0.0,no
Christopher Taylor,female,0-20,3rd,C,Lebanon,397228.34461173706,1.7862994691740361,0.0,0.0,yes
Ronald Sparks,male,20-40,3rd,S,Finland,32575.34461173708,9.915599469174037,1.0,0.0,no
Mario French,female,20-40,3rd,S,Finland,37634.34461173708,9.915599469174037,3.0,0.0,yes
Michelle Stephens,female,0-20,3rd,C,Lebanon,344976.34461173706,13.795799469174037,2.0,1.0,yes
Alexander Lopez,female,0-20,3rd,C,Lebanon,16686.344611737077,13.795799469174037,2.0,1.0,yes
Amanda Brown,female,0-20,3rd,C,Lebanon,16727.344611737077,13.795799469174037,2.0,1.0,yes
Valerie Hampton,female,20-40,3rd,C,Lebanon,382639.34461173706,13.795799469174037,0.0,3.0,yes
Amanda Brown,female,0-20,3rd,S,England,361808.34461173706,2.755599469174035,0.0,0.0,yes
Amber Wilson,male,20-40,3rd,C,Lebanon,361530.34461173706,1.7861994691740364,0.0,0.0,no
John Smith,male,0-20,2nd,S,England,15651.344611737077,5.845599469174035,0.0,0.0,no
Theodore Sullivan,male,20-40,2nd,S,Channel Islands,47177.34461173708,4.845599469174035,0.0,0.0,no
Nicole Jones,male,20-40,3rd,S,Bosnia,20674.34461173708,1.916699469174036,0.0,0.0,no
Dana Wagner,female,20-40,2nd,S,England,28945.34461173708,7.745599469174037,0.0,0.0,yes
Mariah Hall,male,20-40,2nd,S,England,43169.34461173708,4.845599469174035,0.0,0.0,no
Steven Chandler,female,20-40,3rd,S,Hungary,363976.34461173706,2.8763994691740367,0.0,0.0,yes
Nancy Patel,female,0-20,3rd,C,Lebanon,329150.34461173706,8.835699469174035,0.0,1.0,no
Steve Brandt,female,40-60,3rd,C,Lebanon,16695.344611737077,8.835699469174035,0.0,1.0,no
John Hunt,female,20-40,1st,S,,34038.34461173708,72.91559946917404,0.0,0.0,yes
Amy Bennett,male,40-60,1st,S,England,127862.34461173706,24.74559946917404,0.0,0.0,yes
Sarah Waller,female,20-40,3rd,Q,Ireland,359840.34461173706,1.9162994691740352,0.0,0.0,no
Karen Hebert,male,20-40,3rd,S,England,16766.344611737077,2.755599469174035,0.0,0.0,no
Katie Mahoney,female,20-40,1st,C,Italy,31635.34461173708,70.79659946917404,0.0,0.0,yes
Mark James,male,40-60,2nd,S,England,42287.34461173708,6.846199469174037,0.0,0.0,no
Robert Rowe,male,20-40,3rd,S,Bulgaria,16381.344611737077,1.916699469174036,0.0,0.0,no
George Long,male,40-60,1st,C,United States,31628.34461173708,19.926199469174037,0.0,0.0,no
Blake Schneider,male,20-40,1st,C,Canada,31836.34461173708,241.84609946917405,0.0,1.0,no
Cynthia Velazquez,female,40-60,1st,C,Canada,124218.34461173706,241.84609946917405,0.0,1.0,yes
Ashley Rice,male,20-40,2nd,S,England,45093.34461173708,20.74559946917404,1.0,0.0,yes
James Vang,female,20-40,2nd,S,England,47661.34461173708,20.74559946917404,1.0,0.0,yes
Judith Hoffman,male,20-40,1st,S,Canada,127864.34461173706,69.78659946917404,0.0,0.0,no
Dawn Santana,male,40-60,2nd,S,England,264718.34461173706,20.74559946917404,0.0,0.0,no
Jeanette Jones,male,0-20,3rd,S,England,17526.344611737077,2.755599469174035,0.0,0.0,no
Roberto Kaiser,male,0-20,2nd,S,India,262804.34461173706,33.745599469174046,2.0,1.0,yes
Shane Jackson,female,0-20,2nd,S,India,48717.34461173708,33.745599469174046,2.0,1.0,yes
William Burke,female,0-20,2nd,S,India,17151.344611737077,33.745599469174046,2.0,1.0,yes
Jeff Little,female,20-40,2nd,S,United States,264710.34461173706,33.745599469174046,0.0,3.0,yes
Larry Werner,male,20-40,1st,S,United States,31821.34461173708,46.85569946917404,1.0,1.0,yes
Kimberly Pacheco,female,40-60,1st,S,United States,27302.34461173708,46.85569946917404,1.0,1.0,yes
Michael Stephens,male,20-40,2nd,S,England,16974.344611737077,7.745599469174037,0.0,0.0,yes
Philip White,male,20-40,1st,C,United States,31663.34461173708,24.74559946917404,0.0,0.0,yes
Mark Morgan,male,20-40,3rd,S,Sweden,363296.34461173706,1.8961994691740358,0.0,0.0,no
James Cortez,female,0-20,2nd,S,United States,250920.34461173706,7.745599469174037,0.0,0.0,yes
Angelica Watson,male,20-40,3rd,S,Finland,377357.34461173706,3.8155994691740354,0.0,0.0,no
Dawn Cross,male,20-40,2nd,S,England,42286.34461173708,7.745599469174037,0.0,0.0,no
Benjamin Weber,female,20-40,1st,C,United States,27116.34461173708,57.81579946917404,0.0,0.0,yes
Samuel Sims,female,40-60,1st,C,,124479.34461173706,241.84619946917402,0.0,0.0,yes
Matthew Crawford,male,20-40,3rd,S,,345025.34461173706,50.836699469174036,0.0,0.0,yes
Bridget Hopkins,female,20-40,1st,S,England,38226.34461173708,215.89629946917407,0.0,0.0,yes
Leonard Garcia,male,20-40,3rd,S,Norway,79370.34461173709,1.8961994691740358,0.0,0.0,no
Alison Miller,male,20-40,1st,C,,124218.34461173706,20.74559946917404,0.0,0.0,no
Tim Johnson,male,20-40,1st,C,United States,127638.34461173706,85.75629946917404,1.0,0.0,yes
Barbara Silva,female,0-20,1st,C,United States,25833.34461173708,85.75629946917404,1.0,0.0,yes
Bethany Duffy,male,0-20,3rd,S,Sweden,62937.34461173708,1.8955994691740354,0.0,0.0,no
Charles Smith,male,20-40,1st,S,Sweden,25837.34461173708,20.855599469174038,0.0,0.0,yes
David Wiley,male,40-60,1st,S,United States,126125.34461173706,29.84559946917404,0.0,0.0,no
Alexis Jarvis,male,20-40,1st,C,United States,31674.34461173708,25.74559946917404,0.0,0.0,yes
Charles Lambert,female,20-40,1st,S,United States,127826.34461173706,158.91599946917407,0.0,0.0,yes
Patrick Davis,female,60-80,1st,S,England,127121.34461173706,20.855599469174038,0.0,0.0,yes
Tyler Blair,male,40-60,1st,S,England,31032.34461173708,20.855599469174038,0.0,0.0,no
Justin Maldonado,male,20-40,3rd,S,,16753.344611737077,1.916699469174036,0.0,0.0,no
Justin Diaz,male,20-40,2nd,S,United States,262793.34461173706,7.745599469174037,0.0,0.0,no
Michael Pittman,female,20-40,3rd,Q,Ireland,384226.34461173706,1.8955994691740354,0.0,2.0,no
Ashley Wood,male,40-60,3rd,Q,Ireland,363273.34461173706,9.845599469174035,1.0,1.0,no
Olivia Price,female,20-40,3rd,Q,Ireland,378577.34461173706,9.845599469174035,1.0,1.0,no
Nicole Hicks,female,40-60,1st,C,United States,127862.34461173706,256.816199469174,0.0,0.0,yes
Lindsey Mendez,male,20-40,3rd,S,Wales,329154.34461173706,10.765599469174035,0.0,0.0,no
Michael Davis,male,40-60,2nd,S,,16233.344611737077,7.745599469174037,0.0,0.0,no
Shannon Fox,female,20-40,1st,S,England,127839.34461173706,49.745599469174046,0.0,1.0,yes
Jeffery Vincent,male,20-40,2nd,S,United States,16189.344611737077,7.745599469174037,0.0,0.0,no
Meghan Pham,female,20-40,3rd,Q,Ireland,21141.34461173708,1.886199469174036,0.0,0.0,yes
Erin Rose,male,40-60,1st,S,United States,127122.34461173706,24.845599469174033,0.0,0.0,no
Daniel Mayer,female,0-20,3rd,S,Sweden,21143.34461173708,1.9156994691740357,0.0,0.0,no
Shawn Griffin,male,20-40,2nd,S,England,244499.34461173706,,,,no
Thomas Harris,male,40-60,1st,C,United States,127569.34461173706,44.836699469174036,0.0,0.0,no
Cynthia Anderson,male,20-40,3rd,S,England,46368.34461173708,1.745599469174035,1.0,0.0,no
Rachel Taylor,male,20-40,3rd,S,England,378582.34461173706,1.7955994691740367,1.0,0.0,no
Michele Williams,male,20-40,1st,S,United States,50994.34461173708,20.855599469174038,0.0,0.0,yes
John Reeves,male,40-60,1st,C,United States,27115.34461173708,33.865599469174036,0.0,0.0,no
Theresa Brown,male,0-20,2nd,S,France,251282.34461173706,,,,no
Scott Thomas,male,20-40,2nd,S,,264715.34461173706,7.745599469174037,0.0,0.0,no
Charles Long,male,20-40,3rd,S,Sweden,384226.34461173706,1.8966994691740346,0.0,0.0,no
Denise Kelly,male,20-40,3rd,S,England,344010.34461173706,2.755599469174035,0.0,0.0,no
Joseph Ellis,female,0-20,2nd,S,England,38131.34461173708,7.745599469174037,0.0,0.0,yes
Kari Ramirez,female,0-20,2nd,S,South Africa,47178.34461173708,33.745599469174046,0.0,2.0,yes
Felicia Daniels,female,40-60,1st,S,United States,125492.34461173706,45.83629946917404,2.0,0.0,yes
Anna Martin,female,20-40,2nd,S,South Africa,247544.34461173706,33.745599469174046,1.0,1.0,yes
Lisa Fernandez,female,40-60,1st,C,United States,25831.34461173708,21.886099469174034,0.0,0.0,yes
Kenneth Miller,male,40-60,2nd,S,South Africa,27600.34461173708,33.745599469174046,1.0,1.0,no
Elizabeth Hawkins,female,0-20,2nd,S,Sweden,28329.34461173708,20.74559946917404,1.0,0.0,yes
Samuel Rangel,male,20-40,2nd,S,Sweden,258318.34461173706,20.74559946917404,1.0,0.0,no
Heather Fry,female,20-40,3rd,Q,Ireland,3115340.344611737,1.7963994691740366,0.0,0.0,no
Diana Ford,male,20-40,3rd,Q,Ireland,3115361.344611737,1.897299469174035,0.0,0.0,yes
Elizabeth Thomas,female,40-60,1st,C,India,31658.34461173708,70.79659946917404,0.0,0.0,yes
Theresa Richardson DDS,male,0-20,3rd,C,Lebanon,51737.34461173708,9.786699469174037,1.0,1.0,no
Katherine Olson,female,0-20,3rd,C,Lebanon,329152.34461173706,9.786699469174037,1.0,1.0,no
Cory Johnson,female,20-40,3rd,C,Lebanon,15544.344611737077,9.786699469174037,0.0,2.0,no
Christopher Lopez,male,0-20,3rd,Q,Ireland,23298.34461173708,0.8955994691740363,0.0,0.0,no
Morgan Chen,female,40-60,1st,C,,25831.34461173708,128.84559946917403,0.0,0.0,yes
Daniel Tanner,female,0-20,3rd,Q,Ireland,362187.34461173706,1.9162994691740352,0.0,0.0,no
Charles Patrick,female,20-40,2nd,S,England,40426.34461173708,7.745599469174037,0.0,0.0,yes
David Evans,male,20-40,2nd,S,England,42286.34461173708,7.745599469174037,0.0,0.0,no
April Robinson,male,20-40,3rd,C,Lebanon,364471.34461173706,1.7862994691740361,0.0,0.0,no
Mrs. Ashley Lee,male,40-60,1st,S,United States,34009.34461173708,20.855599469174038,0.0,0.0,no
Allison Parker,male,40-60,2nd,S,England,262764.34461173706,7.745599469174037,0.0,0.0,no
Brandi Frost,female,20-40,2nd,S,United States,45484.34461173708,7.745599469174037,0.0,0.0,yes
Lisa Ramirez,female,20-40,3rd,S,Croatia (Modern),363309.34461173706,2.875899469174035,0.0,0.0,no
James Alvarez,female,20-40,3rd,S,Croatia (Modern),56861.34461173708,2.875899469174035,0.0,0.0,no
Brenda Osborn,male,0-20,3rd,S,Croatia (Modern),381721.34461173706,2.875899469174035,0.0,0.0,no
Melissa Lane,male,20-40,3rd,S,Croatia (Modern),329156.34461173706,2.875899469174035,0.0,0.0,no
William Shaw,male,20-40,1st,S,Scotland,31651.34461173708,25.74559946917404,0.0,0.0,no
Katie Wyatt,male,40-60,1st,S,United States,25879.34461173708,20.796499469174037,0.0,0.0,yes
Vincent Edwards,male,0-20,2nd,S,Siam,258426.34461173706,23.74559946917404,0.0,2.0,yes
Laurie Evans,male,20-40,2nd,S,Siam,43173.34461173708,23.74559946917404,1.0,1.0,yes
Scott Owens,female,20-40,2nd,S,United States,250918.34461173706,23.74559946917404,1.0,1.0,yes
Ashley Mccoy,male,0-20,3rd,S,Croatia (Modern),18201.344611737077,2.875899469174035,0.0,0.0,no
Stephanie Lucas,male,0-20,3rd,S,Croatia (Modern),21606.34461173708,2.875899469174035,0.0,0.0,no
Nicole Jordan,female,20-40,2nd,S,England,42100.34461173708,15.745599469174037,0.0,0.0,yes
Adam Jones,male,20-40,2nd,B,Northern Ireland,16229.344611737077,,0.0,0.0,no
Pam Smith,female,20-40,3rd,Q,Ireland,16736.344611737077,1.8955994691740354,0.0,0.0,no
Sandra Miller,male,20-40,3rd,Q,Ireland,16762.344611737077,1.8955994691740354,0.0,0.0,no
Penny Lawson,female,40-60,1st,C,United States,31635.34461173708,21.826699469174038,0.0,0.0,yes
James Cantu,male,20-40,3rd,S,England,363297.34461173706,2.755599469174035,0.0,0.0,no
Melissa Hunter,male,20-40,3rd,C,Canada,16732.344611737077,8.835799469174034,1.0,0.0,no
Joseph Bryan,female,0-20,3rd,C,Lebanon,35240.34461173708,8.835799469174034,1.0,0.0,no
Wanda Mitchell,male,0-20,2nd,S,England,257946.34461173706,7.745599469174037,0.0,0.0,no
Danny Pierce,female,40-60,1st,C,United States,31824.34461173708,506.80629946917395,0.0,1.0,yes
Victoria Christensen,male,20-40,1st,C,United States,31487.34461173708,506.80629946917395,0.0,1.0,yes
Melissa Farley,male,20-40,3rd,S,Sweden,363293.34461173706,1.8966994691740346,0.0,0.0,no
Marcus Rowe,male,20-40,3rd,S,Sweden,361120.34461173706,1.9156994691740357,0.0,0.0,no
Judy Nelson,male,20-40,1st,S,United States,127847.34461173706,-0.2544005308259636,0.0,0.0,no
Sharon Payne,male,0-20,1st,S,Uruguay,31543.34461173708,41.76559946917404,0.0,0.0,no
Mary Clarke,male,20-40,1st,S,Uruguay,126116.34461173706,41.76559946917404,0.0,0.0,no
Maria Caldwell,female,40-60,3rd,Q,Ireland,363975.34461173706,1.8955994691740354,0.0,0.0,no
Kevin Hutchinson,male,40-60,2nd,S,England,15232.344611737077,20.74559946917404,1.0,0.0,no
Connie Douglas,male,0-20,1st,S,United States,31822.34461173708,114.74559946917404,1.0,2.0,yes
Rick Klein,female,0-20,1st,S,United States,31822.34461173708,114.74559946917404,1.0,2.0,yes
Kenneth Porter,female,40-60,2nd,S,England,45095.34461173708,20.74559946917404,1.0,0.0,no
Thomas Franco,female,20-40,1st,S,United States,25833.34461173708,114.74559946917404,1.0,2.0,yes
Michael Hunter,male,20-40,1st,S,United States,31651.34461173708,114.74559946917404,1.0,2.0,yes
Thomas Valdez,male,20-40,3rd,S,England,363290.34461173706,1.7955994691740367,0.0,0.0,no
Nancy Barton,male,40-60,1st,S,United States,31826.34461173708,20.74559946917404,0.0,0.0,no
Hannah Wright,female,20-40,1st,C,United States,125427.34461173706,21.886099469174034,0.0,0.0,yes
Aaron Dixon,female,20-40,1st,S,United States,31519.34461173708,72.91559946917404,1.0,0.0,yes
Terry Cruz,male,20-40,1st,S,England,127576.34461173706,72.91559946917404,1.0,0.0,no
Carly Lambert,male,20-40,3rd,S,,21600.34461173708,2.755599469174035,0.0,0.0,no
Stacy Young,male,40-60,1st,S,United States,49339.34461173708,55.77619946917404,1.0,0.0,no
Christina Gill,female,40-60,1st,S,United States,125494.34461173706,55.77619946917404,1.0,0.0,yes
Yvette Hayes,male,20-40,1st,S,United States,31648.34461173708,47.76559946917404,1.0,0.0,yes
Kevin Johnston,female,20-40,1st,S,United States,49347.34461173708,47.76559946917404,1.0,0.0,yes
Andrew Jordan,male,40-60,2nd,S,United States,244146.34461173706,7.845599469174035,0.0,0.0,no
Nathaniel Owen,male,20-40,2nd,S,England,16069.344611737077,20.74559946917404,1.0,0.0,no
Frank Woods,female,20-40,2nd,S,England,251855.34461173706,20.74559946917404,1.0,0.0,no
Kristen Garcia,male,0-20,3rd,Q,Ireland,18067.344611737077,1.8863994691740356,0.0,0.0,no
Kristine Whitney,female,20-40,1st,C,,127571.34461173706,256.816199469174,0.0,0.0,yes
Levi Griffin,female,20-40,1st,S,England,14761.344611737077,80.84559946917403,0.0,0.0,yes
William Bell,male,40-60,1st,C,Belgium,50994.34461173708,23.88559946917404,0.0,0.0,yes
Tamara Vaughan,female,40-60,1st,S,England,33994.34461173708,49.745599469174046,0.0,1.0,yes
Jordan Nash,male,20-40,3rd,S,,16210.344611737077,50.836699469174036,0.0,0.0,yes
Christina Norris,male,40-60,1st,B,Scotland,25844.34461173708,,0.0,0.0,no
Shannon Ortega,male,20-40,3rd,S,England,363298.34461173706,2.755599469174035,0.0,0.0,no
Douglas Richardson,female,20-40,2nd,S,England,40426.34461173708,24.74559946917404,1.0,1.0,yes
Darin Cruz,female,40-60,2nd,S,England,26299.34461173708,24.74559946917404,0.0,2.0,yes
Andrew Hernandez,male,20-40,3rd,C,,382430.34461173706,8.835699469174035,1.0,0.0,no
Amanda Wilkins,male,20-40,3rd,C,,17402.344611737077,8.835699469174035,1.0,0.0,no
David Klein,male,20-40,2nd,S,England,248426.34461173706,20.74559946917404,1.0,0.0,no
Sherri Andersen,male,20-40,2nd,S,England,262792.34461173706,,,,no
Gabriel Adams,female,20-40,2nd,S,England,47178.34461173708,21.74559946917404,1.0,0.0,yes
Joseph Williams,female,20-40,1st,C,United States,14760.344611737077,130.89629946917407,1.0,0.0,yes
Joseph Smith,male,20-40,1st,C,United States,127109.34461173706,130.89629946917407,1.0,0.0,no
Richard Jarvis,female,20-40,1st,S,England,127575.34461173706,145.90559946917404,0.0,0.0,yes
Christopher Kirby,male,20-40,1st,S,United States,31663.34461173708,46.745599469174046,0.0,0.0,no
Travis Mcclure,male,0-20,3rd,S,,361137.34461173706,1.7555994691740349,0.0,0.0,no
Joseph Reyes,male,0-20,3rd,S,England,344943.34461173706,2.755599469174035,0.0,0.0,yes
Sarah Butler,male,20-40,3rd,Q,Ireland,16758.344611737077,1.7955994691740367,0.0,0.0,no
Charles Payne,male,20-40,3rd,S,Bulgaria,28379.34461173708,1.916699469174036,0.0,0.0,no
Amanda Scott,male,20-40,2nd,S,England,249575.34461173706,4.845599469174035,0.0,0.0,no
Melissa Coleman,male,20-40,2nd,S,Finland,43171.34461173708,7.745599469174037,0.0,0.0,no
Jerry Riley,male,20-40,2nd,S,England,29251.34461173708,4.845599469174035,0.0,0.0,yes
Matthew White,male,20-40,1st,S,Ireland,31664.34461173708,19.85649946917404,0.0,0.0,no
Cameron Roman,female,0-20,2nd,S,England,16212.344611737077,20.795599469174036,0.0,2.0,yes
Matthew Holt,male,20-40,2nd,S,England,48326.34461173708,20.795599469174036,1.0,1.0,no
Sarah Scott,female,20-40,2nd,S,England,225602.34461173706,20.795599469174036,1.0,1.0,yes
Michael Watson,male,20-40,3rd,S,Bulgaria,20674.34461173708,1.916699469174036,0.0,0.0,no
Samantha Hamilton,female,20-40,1st,C,United States,127580.34461173706,77.77579946917403,1.0,1.0,yes
Gail Ramsey,male,20-40,1st,C,United States,27302.34461173708,77.77579946917403,1.0,1.0,no
Barbara Miller,female,60-80,1st,C,United States,31825.34461173708,77.77579946917403,0.0,2.0,yes
Nicholas King,male,20-40,3rd,Q,United States,381292.34461173706,1.8863994691740356,0.0,0.0,no
Angel Quinn,male,20-40,3rd,Q,Ireland,16755.344611737077,1.8955994691740354,0.0,0.0,no
Whitney Robinson,female,20-40,3rd,Q,Ireland,16210.344611737077,1.8955994691740354,0.0,0.0,yes
David Wilson,female,40-60,3rd,Q,Ireland,378914.34461173706,1.8662994691740362,0.0,0.0,no
Alexander Reyes,male,60-80,3rd,Q,Ireland,381292.34461173706,1.8955994691740354,0.0,0.0,no
Daniel Williams,male,40-60,3rd,S,,35506.34461173708,2.755599469174035,0.0,0.0,no
Randall Mckee,female,20-40,2nd,S,England,43169.34461173708,4.845599469174035,0.0,0.0,yes
Kristen Johnson,female,20-40,2nd,S,United States,251802.34461173706,7.745599469174037,0.0,0.0,no
Jessica Jimenez,female,20-40,2nd,S,,258412.34461173706,15.745599469174037,0.0,0.0,no
James Graham,male,20-40,3rd,S,Croatia (Modern),363319.34461173706,1.916699469174036,0.0,0.0,no
Kimberly Wilson,male,20-40,3rd,S,Hungary,16716.344611737077,1.916699469174036,0.0,0.0,no
Samantha Mccarty,male,0-20,3rd,S,Hungary,388812.34461173706,1.916699469174036,0.0,0.0,no
Donna Mitchell,male,20-40,3rd,S,Poland,3115361.344611737,2.755599469174035,0.0,0.0,no
Joseph Tucker,female,40-60,1st,S,United States,31831.34461173708,19.886599469174037,2.0,0.0,yes
Paul Wright,female,0-20,3rd,Q,Ireland,348981.34461173706,1.8955994691740354,0.0,0.0,yes
Michael Webb,male,20-40,2nd,S,England,264716.34461173706,5.845599469174035,0.0,0.0,no
Benjamin Shah,male,0-20,3rd,S,England,16210.344611737077,9.925599469174037,1.0,1.0,yes
Corey Knox,male,0-20,3rd,S,England,3115381.344611737,9.925599469174037,1.0,1.0,yes
Sean Ashley,female,20-40,3rd,S,England,363272.34461173706,9.925599469174037,0.0,2.0,yes
Samantha Waters,male,40-60,3rd,S,England,16725.344611737077,1.7955994691740367,0.0,0.0,no
