name,gender,age,class,embarked,country,ticketno,fare,sibsp,parch,survived
Cole Weaver,female,20-40,3rd,S,Nationality_7,374139.56308366585,28.576085280556864,1.0,5.0,no
Tracey Larson,male,0-20,3rd,S,Nationality_7,75922.56308366587,4.6955852805568625,0.0,0.0,no
Barry Duncan,male,0-20,2nd,S,Nationality_8,56156.56308366587,8.625485280556862,0.0,0.0,no
Elizabeth Reynolds,male,20-40,2nd,S,Nationality_2,61702.56308366587,7.6254852805568625,0.0,0.0,no
Kimberly Spears,female,60-80,1st,C,Nationality_1,140845.56308366585,74.71568528055687,1.0,0.0,yes
Charles Edwards,male,20-40,1st,B,Nationality_11,139109.56308366585,,0.0,0.0,no
Jennifer Franco,male,20-40,3rd,S,Nationality_12,397427.56308366585,4.696585280556864,0.0,0.0,no
William Manning,female,20-40,2nd,S,Nationality_2,277700.56308366585,23.525485280556865,1.0,0.0,yes
David Harris,male,20-40,2nd,S,Nationality_2,29198.563083665864,23.525485280556865,1.0,0.0,no
Anthony Gray,female,40-60,1st,S,Nationality_1,44659.56308366587,48.61618528055686,2.0,0.0,yes
Jerome Koch,male,20-40,3rd,S,Nationality_13,374141.56308366585,14.685485280556863,1.0,0.0,no
Karen Watts,female,0-20,3rd,S,Nationality_13,29704.563083665864,14.685485280556863,1.0,0.0,no
Gina Oneal,male,20-40,3rd,S,Nationality_7,29676.563083665864,4.676085280556864,0.0,0.0,no
Sophia Hughes,male,60-80,1st,C,Nationality_8,44526.56308366587,46.62558528055686,0.0,0.0,no
Lori Perez,male,40-60,2nd,S,Nationality_2,29977.563083665864,10.525485280556863,0.0,0.0,no
Brian Ford,male,20-40,3rd,S,Nationality_8,409703.56308366585,4.535485280556863,0.0,0.0,no
Tyler Ortega,male,0-20,3rd,S,Nationality_7,29719.563083665864,28.596385280556866,4.0,2.0,no
Robert Nelson,male,0-20,3rd,S,Nationality_7,376288.56308366585,28.596385280556866,4.0,2.0,no
Amy Miller,male,0-20,3rd,S,Nationality_7,374139.56308366585,28.596385280556866,4.0,2.0,yes
Richard Shaw,male,0-20,3rd,S,Nationality_7,374123.56308366585,28.596385280556866,4.0,2.0,no
Jessica Dunn,female,0-20,3rd,S,Nationality_7,33263.56308366587,28.596385280556866,4.0,2.0,yes
Audrey Petersen,male,20-40,3rd,S,Nationality_7,3128333.563083666,28.596385280556866,1.0,5.0,no
Carlos Moore,male,20-40,3rd,S,Nationality_7,342088.56308366585,4.676585280556862,0.0,0.0,yes
Deborah Wright,female,20-40,3rd,S,Nationality_7,38257.56308366587,28.596385280556866,1.0,5.0,yes
Susan Bell,female,40-60,3rd,C,Nationality_5,375174.56308366585,4.566085280556864,0.0,0.0,yes
Lisa Allen,male,20-40,3rd,S,Nationality_8,29704.563083665864,4.535485280556863,0.0,0.0,no
Stacy Rodriguez,male,40-60,1st,C,Nationality_1,51211.56308366587,244.62608528055685,1.0,0.0,no
John Ball,female,0-20,1st,C,Nationality_1,140857.56308366585,244.62608528055685,1.0,0.0,yes
Leslie York,female,0-20,3rd,C,Nationality_5,31184.563083665864,11.615685280556862,0.0,0.0,no
Timothy Rivera,male,20-40,3rd,C,Nationality_9,377099.56308366585,4.566085280556864,0.0,0.0,no
Andrea Davis,female,20-40,1st,C,Nationality_4,137540.56308366585,66.58548528055687,0.0,0.0,yes
Dr. Brandon Smith PhD,male,20-40,3rd,S,Nationality_7,29703.563083665864,4.6955852805568625,0.0,0.0,no
Christopher Taylor,female,0-20,3rd,C,Nationality_5,410213.56308366585,4.566185280556864,0.0,0.0,yes
Ronald Sparks,male,20-40,3rd,S,Nationality_6,45560.56308366587,12.695485280556863,1.0,0.0,no
Mario French,female,20-40,3rd,S,Nationality_6,50619.56308366587,12.695485280556863,3.0,0.0,yes
Michelle Stephens,female,0-20,3rd,C,Nationality_5,357961.56308366585,16.575685280556865,2.0,1.0,yes
Alexander Lopez,female,0-20,3rd,C,Nationality_5,29671.563083665864,16.575685280556865,2.0,1.0,yes
Amanda Brown,female,0-20,3rd,C,Nationality_5,29712.563083665864,16.575685280556865,2.0,1.0,yes
Valerie Hampton,female,20-40,3rd,C,Nationality_5,395624.56308366585,16.575685280556865,0.0,3.0,yes
Amanda Brown,female,0-20,3rd,S,Nationality_2,374793.56308366585,5.535485280556863,0.0,0.0,yes
Amber Wilson,male,20-40,3rd,C,Nationality_5,374515.56308366585,4.566085280556864,0.0,0.0,no
John Smith,male,0-20,2nd,S,Nationality_2,28636.563083665864,8.625485280556862,0.0,0.0,no
Theodore Sullivan,male,20-40,2nd,S,Nationality_14,60162.56308366587,7.6254852805568625,0.0,0.0,no
Nicole Jones,male,20-40,3rd,S,Nationality_15,33659.56308366587,4.696585280556864,0.0,0.0,no
Dana Wagner,female,20-40,2nd,S,Nationality_2,41930.56308366587,10.525485280556863,0.0,0.0,yes
Mariah Hall,male,20-40,2nd,S,Nationality_2,56154.56308366587,7.6254852805568625,0.0,0.0,no
Steven Chandler,female,20-40,3rd,S,Nationality_16,376961.56308366585,5.6562852805568635,0.0,0.0,yes
Nancy Patel,female,0-20,3rd,C,Nationality_5,342135.56308366585,11.615585280556862,0.0,1.0,no
Steve Brandt,female,40-60,3rd,C,Nationality_5,29680.563083665864,11.615585280556862,0.0,1.0,no
John Hunt,female,20-40,1st,S,Nationality_17,47023.56308366587,75.69548528055687,0.0,0.0,yes
Amy Bennett,male,40-60,1st,S,Nationality_2,140847.56308366585,27.525485280556865,0.0,0.0,yes
Sarah Waller,female,20-40,3rd,Q,Nationality_18,372825.56308366585,4.696185280556863,0.0,0.0,no
Karen Hebert,male,20-40,3rd,S,Nationality_2,29751.563083665864,5.535485280556863,0.0,0.0,no
Katie Mahoney,female,20-40,1st,C,Nationality_19,44620.56308366587,73.57648528055687,0.0,0.0,yes
Mark James,male,40-60,2nd,S,Nationality_2,55272.56308366587,9.626085280556863,0.0,0.0,no
Robert Rowe,male,20-40,3rd,S,Nationality_12,29366.563083665864,4.696585280556864,0.0,0.0,no
George Long,male,40-60,1st,C,Nationality_1,44613.56308366587,22.706085280556863,0.0,0.0,no
Blake Schneider,male,20-40,1st,C,Nationality_9,44821.56308366587,244.62598528055688,0.0,1.0,no
Cynthia Velazquez,female,40-60,1st,C,Nationality_9,137203.56308366585,244.62598528055688,0.0,1.0,yes
Ashley Rice,male,20-40,2nd,S,Nationality_2,58078.56308366587,23.525485280556865,1.0,0.0,yes
James Vang,female,20-40,2nd,S,Nationality_2,60646.56308366587,23.525485280556865,1.0,0.0,yes
Judith Hoffman,male,20-40,1st,S,Nationality_9,140849.56308366585,72.56648528055686,0.0,0.0,no
Dawn Santana,male,40-60,2nd,S,Nationality_2,277703.56308366585,23.525485280556865,0.0,0.0,no
Jeanette Jones,male,0-20,3rd,S,Nationality_2,30511.563083665864,5.535485280556863,0.0,0.0,no
Roberto Kaiser,male,0-20,2nd,S,Nationality_20,275789.56308366585,36.525485280556865,2.0,1.0,yes
Shane Jackson,female,0-20,2nd,S,Nationality_20,61702.56308366587,36.525485280556865,2.0,1.0,yes
William Burke,female,0-20,2nd,S,Nationality_20,30136.563083665864,36.525485280556865,2.0,1.0,yes
Jeff Little,female,20-40,2nd,S,Nationality_1,277695.56308366585,36.525485280556865,0.0,3.0,yes
Larry Werner,male,20-40,1st,S,Nationality_1,44806.56308366587,49.63558528055687,1.0,1.0,yes
Kimberly Pacheco,female,40-60,1st,S,Nationality_1,40287.56308366587,49.63558528055687,1.0,1.0,yes
Michael Stephens,male,20-40,2nd,S,Nationality_2,29959.563083665864,10.525485280556863,0.0,0.0,yes
Philip White,male,20-40,1st,C,Nationality_1,44648.56308366587,27.525485280556865,0.0,0.0,yes
Mark Morgan,male,20-40,3rd,S,Nationality_7,376281.56308366585,4.676085280556864,0.0,0.0,no
James Cortez,female,0-20,2nd,S,Nationality_1,263905.56308366585,10.525485280556863,0.0,0.0,yes
Angelica Watson,male,20-40,3rd,S,Nationality_6,390342.56308366585,6.595485280556863,0.0,0.0,no
Dawn Cross,male,20-40,2nd,S,Nationality_2,55271.56308366587,10.525485280556863,0.0,0.0,no
Benjamin Weber,female,20-40,1st,C,Nationality_1,40101.56308366587,60.595685280556864,0.0,0.0,yes
Samuel Sims,female,40-60,1st,C,Nationality_17,137464.56308366585,244.62608528055685,0.0,0.0,yes
Matthew Crawford,male,20-40,3rd,S,Nationality_17,358010.56308366585,53.61658528055686,0.0,0.0,yes
Bridget Hopkins,female,20-40,1st,S,Nationality_2,51211.56308366587,218.67618528055687,0.0,0.0,yes
Leonard Garcia,male,20-40,3rd,S,Nationality_3,92355.56308366587,4.676085280556864,0.0,0.0,no
Alison Miller,male,20-40,1st,C,Nationality_17,137203.56308366585,23.525485280556865,0.0,0.0,no
Tim Johnson,male,20-40,1st,C,Nationality_1,140623.56308366585,88.53618528055686,1.0,0.0,yes
Barbara Silva,female,0-20,1st,C,Nationality_1,38818.56308366587,88.53618528055686,1.0,0.0,yes
Bethany Duffy,male,0-20,3rd,S,Nationality_7,75922.56308366587,4.675485280556863,0.0,0.0,no
Charles Smith,male,20-40,1st,S,Nationality_7,38822.56308366587,23.635485280556864,0.0,0.0,yes
David Wiley,male,40-60,1st,S,Nationality_1,139110.56308366585,32.625485280556866,0.0,0.0,no
Alexis Jarvis,male,20-40,1st,C,Nationality_1,44659.56308366587,28.525485280556865,0.0,0.0,yes
Charles Lambert,female,20-40,1st,S,Nationality_1,140811.56308366585,161.69588528055687,0.0,0.0,yes
Patrick Davis,female,60-80,1st,S,Nationality_2,140106.56308366585,23.635485280556864,0.0,0.0,yes
Tyler Blair,male,40-60,1st,S,Nationality_2,44017.56308366587,23.635485280556864,0.0,0.0,no
Justin Maldonado,male,20-40,3rd,S,Nationality_17,29738.563083665864,4.696585280556864,0.0,0.0,no
Justin Diaz,male,20-40,2nd,S,Nationality_1,275778.56308366585,10.525485280556863,0.0,0.0,no
Michael Pittman,female,20-40,3rd,Q,Nationality_18,397211.56308366585,4.675485280556863,0.0,2.0,no
Ashley Wood,male,40-60,3rd,Q,Nationality_18,376258.56308366585,12.625485280556862,1.0,1.0,no
Olivia Price,female,20-40,3rd,Q,Nationality_18,391562.56308366585,12.625485280556862,1.0,1.0,no
Nicole Hicks,female,40-60,1st,C,Nationality_1,140847.56308366585,259.59608528055685,0.0,0.0,yes
Lindsey Mendez,male,20-40,3rd,S,Nationality_21,342139.56308366585,13.545485280556862,0.0,0.0,no
Michael Davis,male,40-60,2nd,S,Nationality_17,29218.563083665864,10.525485280556863,0.0,0.0,no
Shannon Fox,female,20-40,1st,S,Nationality_2,140824.56308366585,52.525485280556865,0.0,1.0,yes
Jeffery Vincent,male,20-40,2nd,S,Nationality_1,29174.563083665864,10.525485280556863,0.0,0.0,no
Meghan Pham,female,20-40,3rd,Q,Nationality_18,34126.56308366587,4.666085280556864,0.0,0.0,yes
Erin Rose,male,40-60,1st,S,Nationality_1,140107.56308366585,27.625485280556866,0.0,0.0,no
Daniel Mayer,female,0-20,3rd,S,Nationality_7,34128.56308366587,4.6955852805568625,0.0,0.0,no
Shawn Griffin,male,20-40,2nd,S,Nationality_2,257484.56308366585,,,,no
Thomas Harris,male,40-60,1st,C,Nationality_1,140554.56308366585,47.61658528055686,0.0,0.0,no
Cynthia Anderson,male,20-40,3rd,S,Nationality_2,59353.56308366587,4.525485280556863,1.0,0.0,no
Rachel Taylor,male,20-40,3rd,S,Nationality_2,391567.56308366585,4.5754852805568635,1.0,0.0,no
Michele Williams,male,20-40,1st,S,Nationality_1,63979.56308366587,23.635485280556864,0.0,0.0,yes
John Reeves,male,40-60,1st,C,Nationality_1,40100.56308366587,36.64548528055686,0.0,0.0,no
Theresa Brown,male,0-20,2nd,S,Nationality_4,264267.56308366585,,,,no
Scott Thomas,male,20-40,2nd,S,Nationality_17,277700.56308366585,10.525485280556863,0.0,0.0,no
Charles Long,male,20-40,3rd,S,Nationality_7,397211.56308366585,4.676585280556862,0.0,0.0,no
Denise Kelly,male,20-40,3rd,S,Nationality_2,356995.56308366585,5.535485280556863,0.0,0.0,no
Joseph Ellis,female,0-20,2nd,S,Nationality_2,51116.56308366587,10.525485280556863,0.0,0.0,yes
Kari Ramirez,female,0-20,2nd,S,Nationality_22,60163.56308366587,36.525485280556865,0.0,2.0,yes
Felicia Daniels,female,40-60,1st,S,Nationality_1,138477.56308366585,48.61618528055686,2.0,0.0,yes
Anna Martin,female,20-40,2nd,S,Nationality_22,260529.56308366585,36.525485280556865,1.0,1.0,yes
Lisa Fernandez,female,40-60,1st,C,Nationality_1,38816.56308366587,24.665985280556864,0.0,0.0,yes
Kenneth Miller,male,40-60,2nd,S,Nationality_22,40585.56308366587,36.525485280556865,1.0,1.0,no
Elizabeth Hawkins,female,0-20,2nd,S,Nationality_7,41314.56308366587,23.525485280556865,1.0,0.0,yes
Samuel Rangel,male,20-40,2nd,S,Nationality_7,271303.56308366585,23.525485280556865,1.0,0.0,no
Heather Fry,female,20-40,3rd,Q,Nationality_18,3128325.563083666,4.5762852805568635,0.0,0.0,no
Diana Ford,male,20-40,3rd,Q,Nationality_18,3128346.563083666,4.677185280556863,0.0,0.0,yes
Elizabeth Thomas,female,40-60,1st,C,Nationality_20,44643.56308366587,73.57648528055687,0.0,0.0,yes
Theresa Richardson DDS,male,0-20,3rd,C,Nationality_5,64722.56308366587,12.566585280556863,1.0,1.0,no
Katherine Olson,female,0-20,3rd,C,Nationality_5,342137.56308366585,12.566585280556863,1.0,1.0,no
Cory Johnson,female,20-40,3rd,C,Nationality_5,28529.563083665864,12.566585280556863,0.0,2.0,no
Christopher Lopez,male,0-20,3rd,Q,Nationality_18,36283.56308366587,3.6754852805568636,0.0,0.0,no
Morgan Chen,female,40-60,1st,C,Nationality_17,38816.56308366587,131.62548528055686,0.0,0.0,yes
Daniel Tanner,female,0-20,3rd,Q,Nationality_18,375172.56308366585,4.696185280556863,0.0,0.0,no
Charles Patrick,female,20-40,2nd,S,Nationality_2,53411.56308366587,10.525485280556863,0.0,0.0,yes
David Evans,male,20-40,2nd,S,Nationality_2,55271.56308366587,10.525485280556863,0.0,0.0,no
April Robinson,male,20-40,3rd,C,Nationality_5,377456.56308366585,4.566185280556864,0.0,0.0,no
Mrs. Ashley Lee,male,40-60,1st,S,Nationality_1,46994.56308366587,23.635485280556864,0.0,0.0,no
Allison Parker,male,40-60,2nd,S,Nationality_2,275749.56308366585,10.525485280556863,0.0,0.0,no
Brandi Frost,female,20-40,2nd,S,Nationality_1,58469.56308366587,10.525485280556863,0.0,0.0,yes
Lisa Ramirez,female,20-40,3rd,S,Nationality_23,376294.56308366585,5.655785280556863,0.0,0.0,no
James Alvarez,female,20-40,3rd,S,Nationality_23,69846.56308366587,5.655785280556863,0.0,0.0,no
Brenda Osborn,male,0-20,3rd,S,Nationality_23,394706.56308366585,5.655785280556863,0.0,0.0,no
Melissa Lane,male,20-40,3rd,S,Nationality_23,342141.56308366585,5.655785280556863,0.0,0.0,no
William Shaw,male,20-40,1st,S,Nationality_24,44636.56308366587,28.525485280556865,0.0,0.0,no
Katie Wyatt,male,40-60,1st,S,Nationality_1,38864.56308366587,23.576385280556863,0.0,0.0,yes
Vincent Edwards,male,0-20,2nd,S,Nationality_25,271411.56308366585,26.525485280556865,0.0,2.0,yes
Laurie Evans,male,20-40,2nd,S,Nationality_25,56158.56308366587,26.525485280556865,1.0,1.0,yes
Scott Owens,female,20-40,2nd,S,Nationality_1,263903.56308366585,26.525485280556865,1.0,1.0,yes
Ashley Mccoy,male,0-20,3rd,S,Nationality_23,31186.563083665864,5.655785280556863,0.0,0.0,no
Stephanie Lucas,male,0-20,3rd,S,Nationality_23,34591.56308366587,5.655785280556863,0.0,0.0,no
Nicole Jordan,female,20-40,2nd,S,Nationality_2,55085.56308366587,18.525485280556865,0.0,0.0,yes
Adam Jones,male,20-40,2nd,B,Nationality_11,29214.563083665864,,0.0,0.0,no
Pam Smith,female,20-40,3rd,Q,Nationality_18,29721.563083665864,4.675485280556863,0.0,0.0,no
Sandra Miller,male,20-40,3rd,Q,Nationality_18,29747.563083665864,4.675485280556863,0.0,0.0,no
Penny Lawson,female,40-60,1st,C,Nationality_1,44620.56308366587,24.606585280556864,0.0,0.0,yes
James Cantu,male,20-40,3rd,S,Nationality_2,376282.56308366585,5.535485280556863,0.0,0.0,no
Melissa Hunter,male,20-40,3rd,C,Nationality_9,29717.563083665864,11.615685280556862,1.0,0.0,no
Joseph Bryan,female,0-20,3rd,C,Nationality_5,48225.56308366587,11.615685280556862,1.0,0.0,no
Wanda Mitchell,male,0-20,2nd,S,Nationality_2,270931.56308366585,10.525485280556863,0.0,0.0,no
Danny Pierce,female,40-60,1st,C,Nationality_1,44809.56308366587,509.58618528055683,0.0,1.0,yes
Victoria Christensen,male,20-40,1st,C,Nationality_1,44472.56308366587,509.58618528055683,0.0,1.0,yes
Melissa Farley,male,20-40,3rd,S,Nationality_7,376278.56308366585,4.676585280556862,0.0,0.0,no
Marcus Rowe,male,20-40,3rd,S,Nationality_7,374105.56308366585,4.6955852805568625,0.0,0.0,no
Judy Nelson,male,20-40,1st,S,Nationality_1,140832.56308366585,2.5254852805568633,0.0,0.0,no
Sharon Payne,male,0-20,1st,S,Nationality_26,44528.56308366587,44.54548528055687,0.0,0.0,no
Mary Clarke,male,20-40,1st,S,Nationality_26,139101.56308366585,44.54548528055687,0.0,0.0,no
Maria Caldwell,female,40-60,3rd,Q,Nationality_18,376960.56308366585,4.675485280556863,0.0,0.0,no
Kevin Hutchinson,male,40-60,2nd,S,Nationality_2,28217.563083665864,23.525485280556865,1.0,0.0,no
Connie Douglas,male,0-20,1st,S,Nationality_1,44807.56308366587,117.52548528055686,1.0,2.0,yes
Rick Klein,female,0-20,1st,S,Nationality_1,44807.56308366587,117.52548528055686,1.0,2.0,yes
Kenneth Porter,female,40-60,2nd,S,Nationality_2,58080.56308366587,23.525485280556865,1.0,0.0,no
Thomas Franco,female,20-40,1st,S,Nationality_1,38818.56308366587,117.52548528055686,1.0,2.0,yes
Michael Hunter,male,20-40,1st,S,Nationality_1,44636.56308366587,117.52548528055686,1.0,2.0,yes
Thomas Valdez,male,20-40,3rd,S,Nationality_2,376275.56308366585,4.5754852805568635,0.0,0.0,no
Nancy Barton,male,40-60,1st,S,Nationality_1,44811.56308366587,23.525485280556865,0.0,0.0,no
Hannah Wright,female,20-40,1st,C,Nationality_1,138412.56308366585,24.665985280556864,0.0,0.0,yes
Aaron Dixon,female,20-40,1st,S,Nationality_1,44504.56308366587,75.69548528055687,1.0,0.0,yes
Terry Cruz,male,20-40,1st,S,Nationality_2,140561.56308366585,75.69548528055687,1.0,0.0,no
Carly Lambert,male,20-40,3rd,S,Nationality_17,34585.56308366587,5.535485280556863,0.0,0.0,no
Stacy Young,male,40-60,1st,S,Nationality_1,62324.56308366587,58.556085280556864,1.0,0.0,no
Christina Gill,female,40-60,1st,S,Nationality_1,138479.56308366585,58.556085280556864,1.0,0.0,yes
Yvette Hayes,male,20-40,1st,S,Nationality_1,44633.56308366587,50.54548528055687,1.0,0.0,yes
Kevin Johnston,female,20-40,1st,S,Nationality_1,62332.56308366587,50.54548528055687,1.0,0.0,yes
Andrew Jordan,male,40-60,2nd,S,Nationality_1,257131.56308366585,10.625485280556862,0.0,0.0,no
Nathaniel Owen,male,20-40,2nd,S,Nationality_2,29054.563083665864,23.525485280556865,1.0,0.0,no
Frank Woods,female,20-40,2nd,S,Nationality_2,264840.56308366585,23.525485280556865,1.0,0.0,no
Kristen Garcia,male,0-20,3rd,Q,Nationality_18,31052.563083665864,4.666285280556863,0.0,0.0,no
Kristine Whitney,female,20-40,1st,C,Nationality_17,140556.56308366585,259.59608528055685,0.0,0.0,yes
Levi Griffin,female,20-40,1st,S,Nationality_2,27746.563083665864,83.62548528055686,0.0,0.0,yes
William Bell,male,40-60,1st,C,Nationality_27,63979.56308366587,26.665485280556865,0.0,0.0,yes
Tamara Vaughan,female,40-60,1st,S,Nationality_2,46979.56308366587,52.525485280556865,0.0,1.0,yes
Jordan Nash,male,20-40,3rd,S,Nationality_17,29195.563083665864,53.61658528055686,0.0,0.0,yes
Christina Norris,male,40-60,1st,B,Nationality_24,38829.56308366587,,0.0,0.0,no
Shannon Ortega,male,20-40,3rd,S,Nationality_2,376283.56308366585,5.535485280556863,0.0,0.0,no
Douglas Richardson,female,20-40,2nd,S,Nationality_2,53411.56308366587,27.525485280556865,1.0,1.0,yes
Darin Cruz,female,40-60,2nd,S,Nationality_2,39284.56308366587,27.525485280556865,0.0,2.0,yes
Andrew Hernandez,male,20-40,3rd,C,Nationality_17,395415.56308366585,11.615585280556862,1.0,0.0,no
Amanda Wilkins,male,20-40,3rd,C,Nationality_17,30387.563083665864,11.615585280556862,1.0,0.0,no
David Klein,male,20-40,2nd,S,Nationality_2,261411.56308366585,23.525485280556865,1.0,0.0,no
Sherri Andersen,male,20-40,2nd,S,Nationality_2,275777.56308366585,,,,no
Gabriel Adams,female,20-40,2nd,S,Nationality_2,60163.56308366587,24.525485280556865,1.0,0.0,yes
Joseph Williams,female,20-40,1st,C,Nationality_1,27745.563083665864,133.67618528055687,1.0,0.0,yes
Joseph Smith,male,20-40,1st,C,Nationality_1,140094.56308366585,133.67618528055687,1.0,0.0,no
Richard Jarvis,female,20-40,1st,S,Nationality_2,140560.56308366585,148.68548528055686,0.0,0.0,yes
Christopher Kirby,male,20-40,1st,S,Nationality_1,44648.56308366587,49.525485280556865,0.0,0.0,no
Travis Mcclure,male,0-20,3rd,S,Nationality_17,374122.56308366585,4.535485280556863,0.0,0.0,no
Joseph Reyes,male,0-20,3rd,S,Nationality_2,357928.56308366585,5.535485280556863,0.0,0.0,yes
Sarah Butler,male,20-40,3rd,Q,Nationality_18,29743.563083665864,4.5754852805568635,0.0,0.0,no
Charles Payne,male,20-40,3rd,S,Nationality_12,41364.56308366587,4.696585280556864,0.0,0.0,no
Amanda Scott,male,20-40,2nd,S,Nationality_2,262560.56308366585,7.6254852805568625,0.0,0.0,no
Melissa Coleman,male,20-40,2nd,S,Nationality_6,56156.56308366587,10.525485280556863,0.0,0.0,no
Jerry Riley,male,20-40,2nd,S,Nationality_2,42236.56308366587,7.6254852805568625,0.0,0.0,yes
Matthew White,male,20-40,1st,S,Nationality_18,44649.56308366587,22.636385280556865,0.0,0.0,no
Cameron Roman,female,0-20,2nd,S,Nationality_2,29197.563083665864,23.575485280556865,0.0,2.0,yes
Matthew Holt,male,20-40,2nd,S,Nationality_2,61311.56308366587,23.575485280556865,1.0,1.0,no
Sarah Scott,female,20-40,2nd,S,Nationality_2,238587.56308366585,23.575485280556865,1.0,1.0,yes
Michael Watson,male,20-40,3rd,S,Nationality_12,33659.56308366587,4.696585280556864,0.0,0.0,no
Samantha Hamilton,female,20-40,1st,C,Nationality_1,140565.56308366585,80.55568528055686,1.0,1.0,yes
Gail Ramsey,male,20-40,1st,C,Nationality_1,40287.56308366587,80.55568528055686,1.0,1.0,no
Barbara Miller,female,60-80,1st,C,Nationality_1,44810.56308366587,80.55568528055686,0.0,2.0,yes
Nicholas King,male,20-40,3rd,Q,Nationality_1,394277.56308366585,4.666285280556863,0.0,0.0,no
Angel Quinn,male,20-40,3rd,Q,Nationality_18,29740.563083665864,4.675485280556863,0.0,0.0,no
Whitney Robinson,female,20-40,3rd,Q,Nationality_18,29195.563083665864,4.675485280556863,0.0,0.0,yes
